Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Unnamed: 0_FV2404,Änderung,changed_entries,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410
Nachrichten-Kopfsegment,,UNH,,00003,,,,Muss,,0,,,Nachrichten-Kopfsegment,,UNH,,00003,,,,Muss,,0
Nachrichten-Kopfsegment,,UNH,0062,00003,,,Nachrichten-Referenznummer,X,,1,,,Nachrichten-Kopfsegment,,UNH,0062,00003,,,Nachrichten-Referenznummer,X,,1
Nachrichten-Kopfsegment,,UNH,0065,00003,UTILMD,,Netzanschluss- Stammdaten,X,,2,,,Nachrichten-Kopfsegment,,UNH,0065,00003,UTILMD,,Netzanschluss- Stammdaten,X,,2
Nachrichten-Kopfsegment,,UNH,0052,00003,D,,Entwurfs-Version,X,,3,,,Nachrichten-Kopfsegment,,UNH,0052,00003,D,,Entwurfs-Version,X,,3
Nachrichten-Kopfsegment,,UNH,0054,00003,11A,,Ausgabe 2011 - A,X,,4,,,Nachrichten-Kopfsegment,,UNH,0054,00003,11A,,Ausgabe 2011 - A,X,,4
Nachrichten-Kopfsegment,,UNH,0051,00003,UN,,UN/CEFACT,X,,5,,,Nachrichten-Kopfsegment,,UNH,0051,00003,UN,,UN/CEFACT,X,,5
Nachrichten-Kopfsegment,,UNH,0057,00003,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,,S1.1a,X,,6,,,Nachrichten-Kopfsegment,,UNH,0057,00003,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,,S1.1a,X,,6
Nachrichten-Kopfsegment,,UNH,0068,00003,,,Allgemeine Zuordnungs-Referenz,S [1],[1] Wenn Aufteilung vorhanden,7,,,Nachrichten-Kopfsegment,,UNH,0068,00003,,,Allgemeine Zuordnungs-Referenz,S [1],[1] Wenn Aufteilung vorhanden,7
Nachrichten-Kopfsegment,,UNH,0070,00003,,,Übermittlungsfolgenummer,M [252],[252] Wenn DE0068 vorhanden,8,,,Nachrichten-Kopfsegment,,UNH,0070,00003,,,Übermittlungsfolgenummer,M [252],[252] Wenn DE0068 vorhanden,8
Nachrichten-Kopfsegment,,UNH,0073,00003,C,,Beginn,M [2],,9,,,Nachrichten-Kopfsegment,,UNH,0073,00003,C,,Beginn,M [2],,9
Nachrichten-Kopfsegment,,UNH,0073,,F,,Ende,S [3],"[2] Wenn UNH DE0070 (Übermittlungsfolgenummer) mit 1 vorhanden
[3] Bei Aufteilung, in der Nachricht mit der höchsten Übermittlungsfolgenummer",10,,,Nachrichten-Kopfsegment,,UNH,0073,,F,,Ende,S [3],"[2] Wenn UNH DE0070 (Übermittlungsfolgenummer) mit 1 vorhanden
[3] Bei Aufteilung, in der Nachricht mit der höchsten Übermittlungsfolgenummer",10
Beginn der Nachricht,,BGM,,00004,,,,Muss,,11,,,Beginn der Nachricht,,BGM,,00004,,,,Muss,,11
Beginn der Nachricht,,BGM,1001,00004,Z37,,DZÜ-Liste,X,,12,,,Beginn der Nachricht,,BGM,1001,00004,Z37,,DZÜ-Liste,X,,12
Beginn der Nachricht,,BGM,1004,00004,,,Dokumentennummer,X,,13,,,Beginn der Nachricht,,BGM,1004,00004,,,Dokumentennummer,X,,13
Nachrichtendatum,,DTM,,00005,,,,Muss,,14,,,Nachrichtendatum,,DTM,,00005,,,,Muss,,14
Nachrichtendatum,,DTM,2005,00005,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,15,,,Nachrichtendatum,,DTM,2005,00005,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,15
Nachrichtendatum,,DTM,2380,00005,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",16,,,Nachrichtendatum,,DTM,2380,00005,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",16
Nachrichtendatum,,DTM,2379,00005,303,,CCYYMMDDHHMMZZZ,X,,17,,,Nachrichtendatum,,DTM,2379,00005,303,,CCYYMMDDHHMMZZZ,X,,17
"Gültigkeit, Beginndatum",,DTM,,00006,,,,Muss,,18,,,"Gültigkeit, Beginndatum",,DTM,,00006,,,,Muss,,18
"Gültigkeit, Beginndatum",,DTM,2005,00006,157,,"Gültigkeit, Beginndatum",X,,19,,,"Gültigkeit, Beginndatum",,DTM,2005,00006,157,,"Gültigkeit, Beginndatum",X,,19
"Gültigkeit, Beginndatum",,DTM,2380,00006,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X,,20,,,"Gültigkeit, Beginndatum",,DTM,2380,00006,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X,,20
"Gültigkeit, Beginndatum",,DTM,2379,00006,610,,CCYYMM,X,,21,,,"Gültigkeit, Beginndatum",,DTM,2379,00006,610,,CCYYMM,X,,21
MP-ID Absender,SG2,,,,,,,Muss,,22,,,MP-ID Absender,SG2,,,,,,,Muss,,22
MP-ID Absender,SG2,NAD,,00008,,,,Muss,,23,,,MP-ID Absender,SG2,NAD,,00008,,,,Muss,,23
MP-ID Absender,SG2,NAD,3035,00008,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,24,,,MP-ID Absender,SG2,NAD,3035,00008,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,24
MP-ID Absender,SG2,NAD,3039,00008,,,MP-ID,X,,25,,,MP-ID Absender,SG2,NAD,3039,00008,,,MP-ID,X,,25
MP-ID Absender,SG2,NAD,3055,00008,9,,GS1,X,,26,,,MP-ID Absender,SG2,NAD,3055,00008,9,,GS1,X,,26
MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,27,,,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,27
Ansprechpartner,SG3,,,,,,,Kann,,28,,,Ansprechpartner,SG3,,,,,,,Kann,,28
Ansprechpartner,SG3,CTA,,00009,,,,Muss,,29,,,Ansprechpartner,SG3,CTA,,00009,,,,Muss,,29
Ansprechpartner,SG3,CTA,3139,00009,IC,,Informationskontakt,X,,30,,,Ansprechpartner,SG3,CTA,3139,00009,IC,,Informationskontakt,X,,30
Ansprechpartner,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,,31,,,Ansprechpartner,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,,31
Kommunikationsverbindung,SG3,COM,,00010,,,,Muss,,32,,,Kommunikationsverbindung,SG3,COM,,00010,,,,Muss,,32
Kommunikationsverbindung,SG3,COM,3148,00010,,,Nummer / Adresse,X (([939] [321]) ∨ ([940] [322])) ∧ [514],"[321] Wenn im DE3155 in demselben COM der Code EM vorhanden ist
[322] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist
[514] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen",33,,,Kommunikationsverbindung,SG3,COM,3148,00010,,,Nummer / Adresse,X (([939] [321]) ∨ ([940] [322])) ∧ [514],"[321] Wenn im DE3155 in demselben COM der Code EM vorhanden ist
[322] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist
[514] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen",33
Kommunikationsverbindung,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],,34,,,Kommunikationsverbindung,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],,34
Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,35,,,Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,35
Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,36,,,Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,36
Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,37,,,Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,37
Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],,38,,,Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],,38
MP-ID Empfänger,SG2,,,,,,,Muss,,39,,,MP-ID Empfänger,SG2,,,,,,,Muss,,39
MP-ID Empfänger,SG2,NAD,,00011,,,,Muss,,40,,,MP-ID Empfänger,SG2,NAD,,00011,,,,Muss,,40
MP-ID Empfänger,SG2,NAD,3035,00011,MR,,Nachrichtenempfänger,X,,41,,,MP-ID Empfänger,SG2,NAD,3035,00011,MR,,Nachrichtenempfänger,X,,41
MP-ID Empfänger,SG2,NAD,3039,00011,,,MP-ID,X [280],[280] Nur MP-ID aus Sparte Strom,42,,,MP-ID Empfänger,SG2,NAD,3039,00011,,,MP-ID,X [280],[280] Nur MP-ID aus Sparte Strom,42
MP-ID Empfänger,SG2,NAD,3055,00011,9,,GS1,X,,43,,,MP-ID Empfänger,SG2,NAD,3055,00011,9,,GS1,X,,43
MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,44,,,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,44
Identifikation einer Liste,SG4,,,,,,,Muss,,45,,,Identifikation einer Liste,SG4,,,,,,,Muss,,45
Identifikation einer Liste,SG4,IDE,,00012,,,,Muss,,46,,,Identifikation einer Liste,SG4,IDE,,00012,,,,Muss,,46
Identifikation einer Liste,SG4,IDE,7495,00012,Z01,,Liste,X,,47,,,Identifikation einer Liste,SG4,IDE,7495,00012,Z01,,Liste,X,,47
Identifikation einer Liste,SG4,IDE,7402,00012,,,Listennummer,X,,48,,,Identifikation einer Liste,SG4,IDE,7402,00012,,,Listennummer,X,,48
