,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,REQOTE,,Anfrage,X,
4,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,10A,,Ausgabe 2010 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,1.3,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,Z57,,Übermittlung von Wertenan ESA,X,
11,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
12,Nachrichtendatum,,,,,,,Muss,
13,Nachrichtendatum,,DTM,,,,,Muss,
14,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
15,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
16,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
17,Datum zum geplanten Leistungsbeginn,,,,,,,Muss,
18,Datum zum geplanten Leistungsbeginn,,DTM,,,,,Muss,
19,Datum zum geplanten Leistungsbeginn,,DTM,2005,76,,"Lieferdatum/-zeit, geplant",X,
20,Datum zum geplanten Leistungsbeginn,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
21,Datum zum geplanten Leistungsbeginn,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
22,Allgemeine Information (Feld für allgemeine Hinweise),,,,,,,Kann,
23,Allgemeine Information (Feld für allgemeine Hinweise),,FTX,,,,,Kann,
24,Allgemeine Information (Feld für allgemeine Hinweise),,FTX,4451,(für allgemeine Hinweise),,,ACB,
25,Allgemeine Information (Feld für allgemeine Hinweise),,FTX,4440,,,Freier Text,X,
26,Prüfidentifikator,SG1,,,,,,Muss,
27,Prüfidentifikator,SG1,,,,,,Muss,
28,Prüfidentifikator,SG1,RFF,,,,,Muss,
29,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
30,Prüfidentifikator,SG1,RFF,1154,35003,,Anfrage von Werten fürESA,X,
31,MP-ID Absender,SG11,,,,,,Muss,
32,MP-ID Absender,SG11,,,,,,Muss,
33,MP-ID Absender,SG11,NAD,,,,,Muss,
34,MP-ID Absender,SG11,NAD,3035,Nachrichtenaussteller bzw.,,,MS,
35,MP-ID Absender,SG11,NAD,3039,,,MP-ID,X [10],[10] MP-ID nur aus Sparte Strom
36,MP-ID Absender,SG11,NAD,3055,9,,GS1,X,
37,MP-ID Absender,SG11,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
38,Ansprechpartner,SG14,,,,,,Muss,
39,Ansprechpartner,SG14,,,,,,Muss,
40,Ansprechpartner,SG14,CTA,,,,,Muss,
41,Ansprechpartner,SG14,CTA,3139,,,,IC,
42,Ansprechpartner,SG14,CTA,3412,,,Kontakt,X,
43,Kommunikationsverbindung,SG14,,,,,,,
44,Kommunikationsverbindung,SG14,,,,,,Muss,
45,Kommunikationsverbindung,SG14,COM,,,,,Muss,
46,Kommunikationsverbindung,SG14,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
47,Kommunikationsverbindung,SG14,COM,3155,EM,,Elektronische Post,X [1P0..1],
48,Kommunikationsverbindung,SG14,COM,3155,FX,,Telefax,X [1P0..1],
49,Kommunikationsverbindung,SG14,COM,3155,TE,,Telefon,X [1P0..1],
50,Kommunikationsverbindung,SG14,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
51,Kommunikationsverbindung,SG14,COM,3155,AL,,Handy,X [1P0..1],
52,MP-ID Empfänger,SG11,,,,,,Muss,
53,MP-ID Empfänger,SG11,,,,,,Muss,
54,MP-ID Empfänger,SG11,NAD,,,,,Muss,
55,MP-ID Empfänger,SG11,NAD,3035,,,,MR,
56,MP-ID Empfänger,SG11,NAD,3039,,,MP-ID,X [10],[10] MP-ID nur aus Sparte Strom
57,MP-ID Empfänger,SG11,NAD,3055,9,,GS1,X,
58,MP-ID Empfänger,SG11,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
59,"Liefer-, bzw. Bezugsort",SG11,,,,,,Muss,
60,"Liefer-, bzw. Bezugsort",SG11,,,,,,Muss,
61,"Liefer-, bzw. Bezugsort",SG11,NAD,,,,,Muss,
62,"Liefer-, bzw. Bezugsort",SG11,NAD,3035,,,,DP,
63,Meldepunkt,SG11,,,,,,,
64,Meldepunkt,SG11,,,,,,Muss,
65,Meldepunkt,SG11,LOC,,,,,Muss,
66,Meldepunkt,SG11,LOC,3227,,,,172,
67,Meldepunkt,SG11,LOC,3225,,,Identifikator,X ([950] [502]) ⊻ ([951][503]) ⊻ ([950] [504]) ⊻([960] [510]),"[502] Hinweis: Verwendung der ID der Marktlokation 
[503] Hinweis: Verwendung der ID der Messlokation 
[504] Hinweis: Verwendung der ID der Tranche 
[510] Hinweis: Verwendung der ID der Netzlokation 
[950] Format: Marktlokations-ID 
[951] Format: Zählpunktbezeichnung 
[960] Format: Netzlokations-ID"
68,Erforderliches Messprodukt der Marktlokation,SG27,,,,,,Muss [2003] ∧ [7] ∧ [34],
69,Erforderliches Messprodukt der Marktlokation,SG27,,,,,,Muss [2003] ∧ [7] ∧ [34],[7] Wenn in derselben Nachricht eine SG27 mit Z16 (Erforderliches
70,Erforderliches Messprodukt der Marktlokation,SG27,LIN,,,,,Muss,
71,Erforderliches Messprodukt der Marktlokation,SG27,LIN,1082,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
72,Erforderliches Messprodukt der Marktlokation,SG27,LIN,1229,Marktlokation,,,Z27,
73,Erforderliches Messprodukt der Marktlokation,SG27,,,,,,,
74,Erforderliches Messprodukt der Marktlokation,SG27,,,,,,Muss,
75,Erforderliches Messprodukt der Marktlokation,SG27,PIA,,,,,Muss,
76,Erforderliches Messprodukt der Marktlokation,SG27,PIA,4347,,,,5,
77,Erforderliches Messprodukt der Marktlokation,SG27,PIA,7140,,,Messprodukt-Code,X [11],"[11] Es sind nur die Messprodukt-Codes erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.6 ""Codelisten der Messprodukte Strom für ESA"", in der Spalte ""Ebene"" das Objekt ""Marktlokation"" angegeben ist."
78,Erforderliches Messprodukt der Marktlokation,SG27,PIA,7143,Z11,,Messprodukt,X,
79,Erforderliches Messprodukt der Tranche,SG27,,,,,,Muss [2003] ∧ [8] ∧ [34],
80,Erforderliches Messprodukt der Tranche,SG27,,,,,,Muss [2003] ∧ [8] ∧ [34],"[8] Wenn in derselben Nachricht eine SG27 mit Z27 (Erforderliches Messprodukt der Marktlokation) in LIN DE1229 nicht vorhanden 
[34] Wenn in derselben Nachricht eine SG27 mit Z53 (Erforderliches Messprodukt der Netzlokation) in LIN DE1229 nicht vorhanden 
[2003] Für 11-stellige ID im SG11 LOC+172 (Meldepunkt) DE3225 genau einmal anzugeben"
81,Erforderliches Messprodukt der Tranche,SG27,LIN,,,,,Muss,
82,Erforderliches Messprodukt der Tranche,SG27,LIN,1082,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
83,Erforderliches Messprodukt der Tranche,SG27,LIN,1229,der Tranche,,,Z16,
84,Erforderliches Messprodukt der Tranche,SG27,,,,,,,
85,Erforderliches Messprodukt der Tranche,SG27,,,,,,Muss,
86,Erforderliches Messprodukt der Tranche,SG27,PIA,,,,,Muss,
87,Erforderliches Messprodukt der Tranche,SG27,PIA,4347,,,,5,
88,Erforderliches Messprodukt der Tranche,SG27,PIA,7140,,,Messprodukt-Code,X [12],"[12] Es sind nur die Messprodukt-Codes erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.6 ""Codelisten der Messprodukte Strom für ESA"", in der Spalte ""Ebene"" das Objekt ""Tranche"" angegeben ist."
89,Erforderliches Messprodukt der Tranche,SG27,PIA,7143,Z11,,Messprodukt,X,
90,Erforderliches Messprodukt der Messlokation,SG27,,,,,,Muss [2004],
