,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,,,,,Muss,
2,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
3,Nachrichten-Kopfsegment,,UNH,0065,IFTSTA,,Multimodaler Statusbericht,X,
4,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,18A,,Ausgabe 2018 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,2.0e,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Beginn der Nachricht,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,,,,,Muss,
10,Beginn der Nachricht,,BGM,1001,Z09,,WiM Meldung(en),X,
11,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
12,Dokumentendatum,,,,,,,Muss,
13,Dokumentendatum,,DTM,,,,,Muss,
14,Dokumentendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
15,Dokumentendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt 
[931] Format: ZZZ = +00"
16,Dokumentendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
17,MP-ID Empfänger,SG1,,,,,,Muss,
18,MP-ID Empfänger,SG1,,,,,,Muss,
19,MP-ID Empfänger,SG1,NAD,,,,,Muss,
20,MP-ID Empfänger,SG1,NAD,3035,,,,MR,
21,MP-ID Empfänger,SG1,NAD,3039,,,MP-ID,X [28],[28] Nur MP-ID aus Sparte Gas
22,MP-ID Empfänger,SG1,NAD,3055,9,,GS1,X,
23,MP-ID Empfänger,SG1,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
24,MP-ID Absender,SG1,,,,,,Muss,
25,MP-ID Absender,SG1,,,,,,Muss,
26,MP-ID Absender,SG1,NAD,,,,,Muss,
27,MP-ID Absender,SG1,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,
28,MP-ID Absender,SG1,NAD,3039,,,MP-ID,X [28],[28] Nur MP-ID aus Sparte Gas
29,MP-ID Absender,SG1,NAD,3055,9,,GS1,X,
30,MP-ID Absender,SG1,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
31,Ansprechpartner,SG2,,,,,,Kann,
32,Ansprechpartner,SG2,,,,,,Kann,
33,Ansprechpartner,SG2,CTA,,,,,Muss,
34,Ansprechpartner,SG2,CTA,3139,,,,IC,
35,Ansprechpartner,SG2,CTA,3412,,,Kontakt,X,
36,Kommunikationsverbindung,SG2,,,,,,,
37,Kommunikationsverbindung,SG2,,,,,,Muss,
38,Kommunikationsverbindung,SG2,COM,,,,,Muss,
39,Kommunikationsverbindung,SG2,COM,3148,,,Nummer / E-Mail Adresse,X,
40,Kommunikationsverbindung,SG2,COM,3155,EM,,E-Mail,X [1P0..1],
41,Sendungsdaten,SG14,,,,,,Muss,
42,Sendungsdaten,SG14,,,,,,Muss,
43,Sendungsdaten,SG14,CNI,,,,,Muss,
44,Sendungsdaten,SG14,CNI,1490,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend"
45,Meldepunkt,SG14,,,,,,,
46,Meldepunkt,SG14,,,,,,Muss,
47,Meldepunkt,SG14,LOC,,,,,Muss,
48,Meldepunkt,SG14,LOC,3227,,,,172,
49,Meldepunkt,SG14,LOC,3225,,,Identifikator,X [951] [505],"[505] Hinweis: Verwendung der ID der Messlokation 
[951] Format: Zählpunktbezeichnung"
50,MSB-Wechselstatus,SG15,,,,,,Muss,
51,MSB-Wechselstatus,SG15,,,,,,Muss,
52,MSB-Wechselstatus,SG15,STS,,,,,Muss,
53,MSB-Wechselstatus,SG15,STS,9015,Z10,,MSB-Wechsel nach MsbG,X,
54,MSB-Wechselstatus,SG15,STS,4405,Z14,,erfolgreich,X,
55,Prüfidentifikator,SG15,,,,,,,
56,Prüfidentifikator,SG15,,,,,,Muss,
57,Prüfidentifikator,SG15,RFF,,,,,Muss,
58,Prüfidentifikator,SG15,RFF,1153,Z13,,Prüfidentifikator,X,
59,Prüfidentifikator,SG15,RFF,1154,21015,,WiM /Informationsmeldung(erfolgreich) vom NB anMSBA,X,
60,Datum/Uhrzeit/Zeitspanne,SG15,,,,,,,
61,Datum/Uhrzeit/Zeitspanne,SG15,,,,,,Muss,
62,Datum/Uhrzeit/Zeitspanne,SG15,DTM,,,,,Muss,
63,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2005,293,,Fertigstellungsdatum/-zeit,X,
64,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
65,Datum/Uhrzeit/Zeitspanne,SG15,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
66,Messstellenbetreiber an der Messlokation,SG17,,,,,,Muss,
67,Messstellenbetreiber an der Messlokation,SG17,,,,,,Muss,
68,Messstellenbetreiber an der Messlokation,SG17,NAD,,,,,Muss,
69,Messstellenbetreiber an der Messlokation,SG17,NAD,3035,,,,DEB,
70,Messstellenbetreiber an der Messlokation,SG17,NAD,3039,,,MP-ID,X,
71,Messstellenbetreiber an der Messlokation,SG17,NAD,3055,9,,GS1,X,
72,Messstellenbetreiber an der Messlokation,SG17,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
73,Nachrichten-Endesegment,,,,,,,Muss,
74,Nachrichten-Endesegment,,UNT,,,,,Muss,
75,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
76,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
