,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichtenanfang,,,,,,,Muss,
1,Nachrichtenanfang,,UNH,,,,,Muss,
2,Nachrichtenanfang,,UNH,0062,,,Nachrichten-Referenznummer,X,
3,Nachrichtenanfang,,UNH,0065,INVOIC,,Rechnung,X,
4,Nachrichtenanfang,,UNH,0052,D,,Entwurfs-Version,X,
5,Nachrichtenanfang,,UNH,0054,06A,,Ausgabe 2006 - A,X,
6,Nachrichtenanfang,,UNH,0051,UN,,UN/CEFACT,X,
7,Nachrichtenanfang,,UNH,0057,2.8d,,VersionsnummerderzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
8,Rechnungsnummer,,,,,,,Muss,
9,Rechnungsnummer,,BGM,,,,,Muss,
10,Rechnungsnummer,,BGM,1001,380,,Handelsrechnung,X,
11,Rechnungsnummer,,BGM,1004,,,Dokumentennummer,X,
12,Rechnungsnummer,,BGM,1225,7,,Duplikat,X,
13,Rechnungsnummer,,BGM,1225,9,,Original,X,
14,Nachrichtendatum,,,,,,,Muss,
15,Nachrichtendatum,,DTM,,,,,Muss,
16,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
17,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
18,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
19,Bearbeitungs-/ Verarbeitungsdatum,,,,,,,Muss,
20,Bearbeitungs-/ Verarbeitungsdatum,,DTM,,,,,Muss,
21,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2005,9,,Bearbeitungs-/Verarbeitungsdatum/-zeit,X,
22,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
23,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
24,Abrechnungszeitraum Beginn,,,,,,,Muss,
25,Abrechnungszeitraum Beginn,,DTM,,,,,Muss,[2] Wenn es sich um eine Nutzungsüberlassung (Pacht) eines Gerätes handelt
26,Abrechnungszeitraum Beginn,,DTM,2005,155,,"Rechnungsperiode,Beginndatum",X,
27,Abrechnungszeitraum Beginn,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
28,Abrechnungszeitraum Beginn,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
29,Abrechnungszeitraum Ende,,,,,,,Muss,
30,Abrechnungszeitraum Ende,,DTM,,,,,Muss,[2] Wenn es sich um eine Nutzungsüberlassung (Pacht) eines Gerätes handelt
31,Abrechnungszeitraum Ende,,DTM,2005,156,,"Rechnungsperiode,Endedatum",X,
32,Abrechnungszeitraum Ende,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB3],
33,Abrechnungszeitraum Ende,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
34,vorläufiger Abrechnungszeitraum Beginn,,,,,,,,
35,vorläufiger Abrechnungszeitraum Beginn,,DTM,,,,,,
36,vorläufiger Abrechnungszeitraum Beginn,,DTM,2005,Z42,,vorläufigerAbrechnungszeitraum Beginn,,
37,vorläufiger Abrechnungszeitraum Beginn,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
38,vorläufiger Abrechnungszeitraum Beginn,,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
39,vorläufiger Abrechnungszeitraum Ende,,,,,,,,
40,vorläufiger Abrechnungszeitraum Ende,,DTM,,,,,,
41,vorläufiger Abrechnungszeitraum Ende,,DTM,2005,Z43,,vorläufigerAbrechnungszeitraum Ende,,
42,vorläufiger Abrechnungszeitraum Ende,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
43,vorläufiger Abrechnungszeitraum Ende,,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
44,Ausführungsdatum,,,,,,,,
45,Ausführungsdatum,,DTM,,,,,,[3] Wenn es sich um einen Kauf eines Gerätes handelt
46,Ausführungsdatum,,DTM,2005,203,,Ausführungsdatum/-zeit,,
47,Ausführungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[931] Format: ZZZ = +00
48,Ausführungsdatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
49,Rechnungstyp,,,,,,,Muss,
50,Rechnungstyp,,IMD,,,,,Muss,
51,Rechnungstyp,,IMD,7081,ABR,,Abschlussrechnung,X,
52,Rechnungstyp,,IMD,7081,ABS,,Abschlagsrechnung,,[56] Wenn DTM+137 (Nachrichtendatum ≥
53,Meldeinformationen,,,,,,,Soll [4],
54,Meldeinformationen,,FTX,,,,,Soll [4],[4] Wenn Steuerschuldnerschaft des Leistungsempfängers vorliegt
55,Meldeinformationen,,FTX,4451,REG,,Meldeinformationen,X,
56,Meldeinformationen,,FTX,4441,RCH,,Reverse Chargegemäß §13b UStG /Steuerschuldnerschaft desLeistungsempfängers,X,
57,Spezifikation der Sonderrechnung,,,,,,,Muss [41],
58,Spezifikation der Sonderrechnung,,GEI,,,,,Muss [41],[41] Wenn IMD++SOR vorhanden
59,Spezifikation der Sonderrechnung,,GEI,9649,Z01,,Art derSonderrechnung,X,
60,Spezifikation der Sonderrechnung,,GEI,7365,Z01,,Konzessionsabgabe(Testat),X [78],
61,Spezifikation der Sonderrechnung,,GEI,7365,Z02,,IndividuelleVereinbarung füratypische undenergieintensiveNetznutzung,X,
62,Spezifikation der Sonderrechnung,,GEI,7365,Z03,,IndividuelleVereinbarung fürsinguläreNetznutzung,X,"[78] Wenn GEI+Z08 nicht vorhanden 
[79] Wenn GEI+Z09 nicht vorhanden 
[80] Wenn GEI+Z01 nicht vorhanden 
[81] Wenn GEI+Z04 nicht vorhanden 
[82] Wenn GEI+Z05 nicht vorhanden"
63,Prüfidentifikator,SG1,,,,,,,
64,Prüfidentifikator,SG1,,,,,,,
65,Prüfidentifikator,SG1,RFF,,,,,Muss,
66,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
67,Prüfidentifikator,SG1,RFF,1154,31001,,Abschlagsrechnung,,
68,Prüfidentifikator,SG1,RFF,1154,31002,,NN-Rechnung,X,
69,Prüfidentifikator,SG1,RFF,1154,31003,,WiM-Rechnung,,
70,Prüfidentifikator,SG1,RFF,1154,31009,,MSB-Rechnung,,
71,Referenz auf Ursprungsrechnungsnum mer,SG1,,,,,,,
72,Referenz auf Ursprungsrechnungsnum mer,SG1,,,,,,,[41] Wenn IMD++SOR vorhanden
73,Referenz auf Ursprungsrechnungsnum mer,SG1,RFF,,,,,Muss,
74,Referenz auf Ursprungsrechnungsnum mer,SG1,RFF,1153,OI,,Ursprungsrechnungsnummer,X,
75,Referenz auf Ursprungsrechnungsnum mer,SG1,RFF,1154,,,"Referenz, Identifikation",X,
76,Referenzdatum,SG1,,,,,,,
77,Referenzdatum,SG1,,,,,,Muss,
78,Referenzdatum,SG1,DTM,,,,,Muss,
79,Referenzdatum,SG1,DTM,2005,171,,Referenzdatum/-zeit,X,
80,Referenzdatum,SG1,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
81,Referenzdatum,SG1,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
82,Referenz auf Nummer des zugehörigen Dokuments,SG1,,,,,,,
83,Referenz auf Nummer des zugehörigen Dokuments,SG1,,,,,,,"[36] Wenn DTM+156 (Abrechnungszeitraum Ende) ≥ 01.12.2019 
[37] Wenn Lieferschein zuvor ausgetauscht wurde 
[50] Wenn IMD++SOR nicht vorhanden 
[66] Wenn IMD++KON vorhanden 
[72] Wenn MP-ID in NAD+MR in der Rolle LF 
[73] Wenn IMD++MSB"
84,Referenz auf Nummer des zugehörigen Dokuments,SG1,RFF,,,,,Muss,
85,Referenz auf Nummer des zugehörigen Dokuments,SG1,RFF,1153,ACE,,Nummer deszugehörigenDokuments,X,
86,Referenz auf Nummer des zugehörigen Dokuments,SG1,RFF,1154,,,"Referenz, Identifikation",X [514],"[66] Wenn IMD++KON vorhanden 
[73] Wenn IMD++MSB vorhanden 
[501] Hinweis: Dokumentennummer der ORDERS 
[508] Hinweis: Dokumentennummer der QUOTES 
[514] Hinweis: Dokumentennummer der Lieferschein- MSCONS"
87,Preise des Netzbetreibers,SG1,,,,,,,
88,Preise des Netzbetreibers,SG1,,,,,,Muss,
89,Preise des Netzbetreibers,SG1,RFF,,,,,Muss,
90,Preise des Netzbetreibers,SG1,RFF,1153,Z56,,Preise desNetzbetreibers,X,
91,Preise des Netzbetreibers,SG1,RFF,1154,,,MP-ID,X,
92,Name und Anschrift des Nachrichtensenders,SG2,,,,,,,
93,Name und Anschrift des Nachrichtensenders,SG2,,,,,,,
94,Name und Anschrift des Nachrichtensenders,SG2,NAD,,,,,Muss,
95,Name und Anschrift des Nachrichtensenders,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenaussteller bzw. -absender,X,
96,Name und Anschrift des Nachrichtensenders,SG2,NAD,3039,,,MP-ID,X,[45] Nur MP-ID aus Sparte Strom
97,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,9,,GS1,X,
98,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,293,,"DE, BDEW",X,
99,Name und Anschrift des Nachrichtensenders,SG2,NAD,3036,,,Beteiligter,X,
100,Name und Anschrift des Nachrichtensenders,SG2,NAD,3045,Z01,,Struktur vonPersonennamen,X,
101,Name und Anschrift des Nachrichtensenders,SG2,NAD,3045,Z02,,Struktur derFirmenbezeichnung,X,
102,Name und Anschrift des Nachrichtensenders,SG2,NAD,3042,,,Straße und Hausnummeroder Postfach,S [7],[7] Sofern keine Großkundenpostleitza hl verwendet wird
103,Name und Anschrift des Nachrichtensenders,SG2,NAD,3164,,,Ort,M,
104,Name und Anschrift des Nachrichtensenders,SG2,NAD,3251,,,"Postleitzahl, Code",X,
105,Name und Anschrift des Nachrichtensenders,SG2,NAD,3207,,,"Ländername, Code",X,
106,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,,
107,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,,
108,"Steuernummer, Umsatzsteuernummer",SG3,RFF,,,,,Muss,
109,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,VA,,Umsatzsteuernummer,X,
110,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,FC,,Steuernummer,X [6],[6] Wenn NAD+MR DE3207 = „DE“
111,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1154,,,"Referenz, Identifikation",X,
112,Ansprechpartner,SG5,,,,,,,
113,Ansprechpartner,SG5,,,,,,,
114,Ansprechpartner,SG5,CTA,,,,,Muss,
115,Ansprechpartner,SG5,CTA,3139,IC,,Informationskontakt,X,
116,Ansprechpartner,SG5,CTA,3412,,,Kontakt,X,
117,Kommunikationsverbindu ng,SG5,,,,,,,
118,Kommunikationsverbindu ng,SG5,,,,,,Muss,
119,Kommunikationsverbindu ng,SG5,COM,,,,,Muss,
120,Kommunikationsverbindu ng,SG5,COM,3148,,,"Kommunikationsadresse,Identifikation",X (([939][74]) ∨([940][75]))∧ [524],"[74] wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[75] wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[524] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit"
121,Kommunikationsverbindu ng,SG5,COM,3155,EM,,Elektronische Post,X [1P0..1],
122,Kommunikationsverbindu ng,SG5,COM,3155,FX,,Telefax,X [1P0..1],
123,Kommunikationsverbindu ng,SG5,COM,3155,TE,,Telefon,X [1P0..1],
124,Kommunikationsverbindu ng,SG5,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
125,Kommunikationsverbindu ng,SG5,COM,3155,AL,,Handy,X [1P0..1],
126,Name und Anschrift des Nachrichtenempfängers,SG2,,,,,,,
127,Name und Anschrift des Nachrichtenempfängers,SG2,,,,,,,
128,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,,,,,Muss,
129,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,
130,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3039,,,MP-ID,X,[45] Nur MP-ID aus Sparte Strom
131,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3055,9,,GS1,X,
132,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschafte.V.)",X,
133,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
134,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3036,,,Beteiligter,X,
135,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3045,Z01,,Struktur vonPersonennamen,X,
136,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3045,Z02,,Struktur derFirmenbezeichnung,X,
137,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3042,,,Straße und Hausnummeroder Postfach,S [7],[7] Sofern keine Großkundenpostleitza hl verwendet wird
138,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3164,,,Ort,M,
139,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3251,,,"Postleitzahl, Code",X,
140,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3207,,,"Ländername, Code",X,
141,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,,
142,"Steuernummer, Umsatzsteuernummer",SG3,,,,,,,"[4] Wenn Steuerschuldnerschaft des Leistungsempfängers vorliegt 
[5] Wenn NAD+MR DE3207 <> „DE“"
143,"Steuernummer, Umsatzsteuernummer",SG3,RFF,,,,,Muss,
144,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,VA,,Umsatzsteuernummer,X,
145,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1153,FC,,Steuernummer,X [6],[6] Wenn NAD+MR DE3207 = „DE“
146,"Steuernummer, Umsatzsteuernummer",SG3,RFF,1154,,,"Referenz, Identifikation",X,
147,Adresse der Leistungserbringung,SG2,,,,,,,
148,Adresse der Leistungserbringung,SG2,,,,,,,
149,Adresse der Leistungserbringung,SG2,NAD,,,,,Muss,
150,Adresse der Leistungserbringung,SG2,NAD,3035,DP,,Lieferanschrift,X,
151,Adresse der Leistungserbringung,SG2,NAD,3124,,,Zusatzinformation zurIdentifizierung,K,
152,Adresse der Leistungserbringung,SG2,NAD,3042,,,Straße und Hausnummeroder Postfach,S [22]M [23],"[22] Wenn vorhanden 
[23] Wenn im selben NAD DE3124 nicht vorhanden"
153,Adresse der Leistungserbringung,SG2,NAD,3164,,,Ort,M,
154,Adresse der Leistungserbringung,SG2,NAD,3251,,,"Postleitzahl, Code",X,
155,Adresse der Leistungserbringung,SG2,NAD,3207,,,"Ländername, Code",X,
156,Meldepunkt,SG2,,,,,,,
157,Meldepunkt,SG2,,,,,,Muss,
158,Meldepunkt,SG2,LOC,,,,,Muss,
159,Meldepunkt,SG2,LOC,3227,172,,Meldepunkt,X,
160,Meldepunkt,SG2,LOC,3225,,,"Ortsangabe, Nummer",X [950][509],"[509] Hinweis: Verwendung der ID der Marktlokation 
[510] Hinweis: Verwendung der ID der Messlokation 
[522] Hinweis: Verwendung der ID der Netzlokation 
[523] Hinweis: Verwendung der ID der Steuerbaren Ressource 
[950] Format: Marktlokations-ID 
[951] Format: Zählpunktbezeichnung 
[960] Format: Netzlokations-ID 
[961] Format: SR-ID"
161,Währungsangaben,SG7,,,,,,,
162,Währungsangaben,SG7,,,,,,,
163,Währungsangaben,SG7,CUX,,,,,Muss,
164,Währungsangaben,SG7,CUX,6347,2,,Referenzwährung,X,
165,Währungsangaben,SG7,CUX,6345,EUR,,Euro,X,
166,Währungsangaben,SG7,CUX,6343,4,,Währung derRechnung,X,
167,Zahlungsbedingungen,SG8,,,,,,,
168,Zahlungsbedingungen,SG8,,,,,,,
169,Zahlungsbedingungen,SG8,PYT,,,,,Muss,
170,Zahlungsbedingungen,SG8,PYT,4279,3,,Fixdatum,X,
171,Fälligkeitsdatum,SG8,,,,,,,
172,Fälligkeitsdatum,SG8,,,,,,Muss,
173,Fälligkeitsdatum,SG8,DTM,,,,,Muss,
174,Fälligkeitsdatum,SG8,DTM,2005,265,,Fälligkeitsdatum,X,
175,Fälligkeitsdatum,SG8,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1] ∧(([493] ∧[20] ∧ [24])⊻ ([493] ∧[21] ∧ [25])⊻ [492]),"[20] Wenn fälliger Betrag (SG50 MOA+9) ≥ 0 
[21] Wenn fälliger Betrag (SG50 MOA+9) < 0 
[24] Wert muss mindestens 10 WT nach Wert aus DTM+137 DE2380 liegen 
[25] Wert darf maximal 10 WT nach Wert aus DTM+137 DE2380 liegen 
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfäng er) aus Sparte Strom 
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfäng er) aus Sparte Gas"
176,Fälligkeitsdatum,SG8,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
177,Positionsdaten,SG26,,,,,,,
178,Positionsdaten,SG26,,,,,,,
179,Positionsdaten,SG26,LIN,,,,,Muss,
