,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILM,,Netzanschluss-,X,
3,Nachrichten-Kopfsegment,,UNH,0065,D,,Stammdaten,,
4,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
5,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,
6,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
7,Nachrichten-Kopfsegment,,UNH,0057,VersionsnummerderzugrundeliegendenBDEW-Nachrichtenbeschreibung,,S1.1,X,
8,Beginn der Nachricht,,,,,,,Muss,
9,Beginn der Nachricht,,BGM,1001,E03,,Änderungsmeldungen,X,
10,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
11,Nachrichtendatum,,,,,,,Muss,
12,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
13,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt  
[931] Format: ZZZ = +00"
14,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
15,MP-ID Absender,SG2,,,,,,Muss,
16,MP-ID Absender,SG2,,,,,,Muss,
17,MP-ID Absender,SG2,NAD,,,,,Muss,
18,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstell,X,
19,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
20,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,
21,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschafte.V.)",X,
22,Ansprechpartner,SG3,,,,,,Kann,
23,Ansprechpartner,SG3,,,,,,Kann,
24,Ansprechpartner,SG3,CTA,,,,,Muss,
25,Ansprechpartner,SG3,CTA,3139,IC,,Informationskontakt,X,
26,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
27,Kommunikationsverbindu ng,SG3,,,,,,,
28,Kommunikationsverbindu ng,SG3,,,,,,Muss,
29,Kommunikationsverbindu ng,SG3,COM,,,,,Muss,
30,Kommunikationsverbindu ng,SG3,COM,3148,,,Nummer / Adresse,X,
31,Kommunikationsverbindu ng,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],
32,Kommunikationsverbindu ng,SG3,COM,3155,FX,,Telefax,X [1P0..1],
33,Kommunikationsverbindu ng,SG3,COM,3155,TE,,Telefon,X [1P0..1],
34,Kommunikationsverbindu ng,SG3,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
35,Kommunikationsverbindu ng,SG3,COM,3155,AL,,Handy,X [1P0..1],
36,MP-ID Empfänger,SG2,,,,,,Muss,
37,MP-ID Empfänger,SG2,,,,,,Muss,
38,MP-ID Empfänger,SG2,NAD,,,,,Muss,
39,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,
40,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X,
41,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,
42,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschafte.V.)",X,
43,Vorgang,SG4,,,,,,Muss,
44,Vorgang,SG4,,,,,,Muss,
45,Vorgang,SG4,IDE,,,,,Muss,
46,Vorgang,SG4,IDE,7495,24,,Transaktion,X,
47,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
48,Beginn zum,SG4,,,,,,,
49,Beginn zum,SG4,,,,,,,
50,Beginn zum,SG4,DTM,,,,,,
51,Beginn zum,SG4,DTM,2005,92,,DatumVertragsbeginn,,
52,Beginn zum,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
53,Beginn zum,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
54,"Änderung zum, Gültigkeit, Beginndatum",SG4,,,,,,,
55,"Änderung zum, Gültigkeit, Beginndatum",SG4,,,,,,,
56,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,,,,,,
57,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2005,157,,"Gültigkeit,Beginndatum",,
58,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,
59,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,,
60,Transaktionsgrund,SG4,,,,,,,
61,Transaktionsgrund,SG4,,,,,,Muss[2061],
62,Transaktionsgrund,SG4,STS,,,,,Muss[2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
63,Transaktionsgrund,SG4,STS,9015,7,,Transaktionsgrund,X,
64,Transaktionsgrund,SG4,STS,9013,ZE8,,Änderung vom MSBmit Abhängigkeiten,X,
65,Status der Antwort,SG4,,,,,,,
66,Status der Antwort,SG4,,,,,,Muss [249],
67,Status der Antwort,SG4,STS,,,,,Muss [249],[249] Innerhalb eines SG4 IDE müssen alle DE1131 der SG4 STS+E01 den identischen Wert enthalten 
68,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,X,
69,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,X,
70,Status der Antwort,SG4,STS,1131,Codeliste Strom Nr.S_0018Codeliste Strom Nr.,,S_0018S_0019,X [98]X [5],[5] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender)
71,Netzlokation,SG5,,,,,,Muss[2061] ∧[299] ∧[347] ∧[348] ∧[349],
72,Netzlokation,SG5,,,,,,Muss[2061] ∧[299] ∧[347] ∧[348] ∧[349],"[299] Wenn SG5 LOC+Z19 (Steuerbare Ressource) nicht vorhanden  
[347] Wenn SG5 LOC+Z16 (Marktlokation) nicht vorhanden  
[348] Wenn SG5 LOC+Z21 (Tranche) nicht vorhanden  
[349] Wenn SG5 LOC+Z17 (Messlokation) nicht vorhanden  
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben"
73,Netzlokation,SG5,LOC,,,,,Muss,
74,Netzlokation,SG5,LOC,3227,Z18,,Netzlokation,X,
75,Netzlokation,SG5,LOC,3225,,,ID der Netzlokation,X [960],[960] Format: Netzlokations-ID
76,Marktlokation,SG5,,,,,,Muss[2061] ∧[297] ∧,
77,Marktlokation,SG5,,,,,,Muss[2061] ∧[297] ∧,[297] Wenn SG5 LOC+Z18 (Netzlokation) nicht
78,Marktlokation,SG5,LOC,,,,,Muss,
79,Marktlokation,SG5,LOC,3227,Z16,,Marktlokation,X,
80,Marktlokation,SG5,LOC,3225,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID
81,Steuerbare Ressource,SG5,,,,,,Muss[2061] ∧[297] ∧[347] ∧[348] ∧[349],
82,Steuerbare Ressource,SG5,,,,,,Muss[2061] ∧[297] ∧[347] ∧[348] ∧[349],"[297] Wenn SG5 LOC+Z18 (Netzlokation) nicht vorhanden  
[347] Wenn SG5 LOC+Z16 (Marktlokation) nicht vorhanden  
[348] Wenn SG5 LOC+Z21 (Tranche) nicht vorhanden  
[349] Wenn SG5 LOC+Z17 (Messlokation) nicht vorhanden "
83,Steuerbare Ressource,SG5,LOC,,,,,Muss,
84,Steuerbare Ressource,SG5,LOC,3227,Z19,,SteuerbareRessource,X,
85,Steuerbare Ressource,SG5,LOC,3225,,,ID der SteuerbarenRessource,X [961],[961] Format: SR-ID
86,Tranche,SG5,,,,,,Muss[2061] ∧[297] ∧[299] ∧[347] ∧[349],
87,Tranche,SG5,,,,,,Muss[2061] ∧[297] ∧[299] ∧[347] ∧[349],"[297] Wenn SG5 LOC+Z18 (Netzlokation) nicht vorhanden  
[299] Wenn SG5 LOC+Z19 (Steuerbare Ressource) nicht vorhanden  
[347] Wenn SG5 LOC+Z16 (Marktlokation) nicht vorhanden  
[349] Wenn SG5 LOC+Z17 (Messlokation) nicht vorhanden  
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben"
88,Tranche,SG5,LOC,,,,,Muss,
89,Tranche,SG5,LOC,3227,Z21,,Tranche,X,
90,Tranche,SG5,LOC,3225,,,ID der Tranche,X [950],[950] Format: Marktlokations-ID
91,Messlokation,SG5,,,,,,Muss[2061] ∧[297] ∧,
92,Messlokation,SG5,,,,,,Muss[2061] ∧[297] ∧,[297] Wenn SG5 LOC+Z18 (Netzlokation) nicht
93,Messlokation,SG5,LOC,,,,,Muss,
94,Messlokation,SG5,LOC,3227,Z17,,Messlokation,X,
95,Messlokation,SG5,LOC,3225,,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung
96,Prüfidentifikator,SG6,,,,,,Muss,
97,Prüfidentifikator,SG6,,,,,,Muss,
98,Prüfidentifikator,SG6,RFF,,,,,Muss,
99,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,
100,Prüfidentifikator,SG6,RFF,1154,55116,,SDÄ Strom /Änderung vom MSBan NB,,
101,Prüfidentifikator,SG6,RFF,1154,55117,,SDÄ Strom /Änderung vom MSBNB an LF,,
102,Prüfidentifikator,SG6,RFF,1154,55119,,SDÄ Strom /Antwort aufÄnderung vom MSBAG an AF,X,
103,Prüfidentifikator,SG6,RFF,1154,55171,,SDÄ Strom /Änderung vom MSBNB an MSB[Berechtigter],,
104,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,Muss,
105,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,Muss,
106,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,Muss,
107,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,TN,,Transaktions-Referenznummer,X,
108,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,Vorgangsnummer,X,
109,Referenz auf eine vorangegangene Anfrage,SG6,,,,,,,
110,Referenz auf eine vorangegangene Anfrage,SG6,,,,,,,"[345] Wenn SG5 LOC+Z17 (Messlokation) vorhanden  
[620] Hinweis: Erforderlich für Bedingungen in SG1 RFF Referenzangaben in PID 13017 der MSCONS"
111,Referenz auf eine vorangegangene Anfrage,SG6,RFF,,,,,,
112,Referenz auf eine vorangegangene Anfrage,SG6,RFF,1153,AAV,,Nummer derAnfrage,,
113,Referenz auf eine vorangegangene Anfrage,SG6,RFF,1154,,,Vorgangsnummer,,[612] Hinweis: Es muss die Vorgangsnummer aus dem IDE+24 (Vorgang) der SDÄ des MSB angegeben werden
114,Daten der Netzlokation,SG8,,,,,,,
115,Daten der Netzlokation,SG8,,,,,,,[294] Wenn SG5 LOC+Z18 (Netzlokation) vorhanden
116,Daten der Netzlokation,SG8,SEQ,,,,,,
117,Daten der Netzlokation,SG8,SEQ,1229,Z51,,Daten derNetzlokation,,
118,Referenz auf die ID der Netzlokation,SG8,,,,,,,
119,Referenz auf die ID der Netzlokation,SG8,,,,,,,
120,Referenz auf die ID der Netzlokation,SG8,RFF,,,,,,
121,Referenz auf die ID der Netzlokation,SG8,RFF,1153,Z32,,Netzlokation,,
122,Referenz auf die ID der Netzlokation,SG8,RFF,1154,,,ID der Netzlokation,,[960] Format: Netzlokations-ID
123,Steuerkanal,SG10,,,,,,,
