,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,UTILMD,,Netzanschluss-Stammdaten,X,Netzanschluss-Stammdaten
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,Entwurfs-Version
4,Nachrichten-Kopfsegment,,UNH,0054,11A,,Ausgabe 2011 - A,X,Ausgabe 2011 - A
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,UN/CEFACT
6,Nachrichten-Kopfsegment,,UNH,0057,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,,S1.1,X,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z38,,Synchronisation,X,Synchronisation
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,Dokumenten-/Nachrichtendatum/-zeit
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
14,MP-ID Absender,SG2,,,,,,Muss,
15,MP-ID Absender,SG2,,,,,,Muss,
16,MP-ID Absender,SG2,NAD,,,,,Muss,
17,MP-ID Absender,SG2,NAD,3035,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,Dokumenten-/Nachrichtenausstellerbzw. -absender
18,MP-ID Absender,SG2,NAD,3039,,,MP-ID,X,
19,MP-ID Absender,SG2,NAD,3055,9,,GS1,X,GS1
20,MP-ID Absender,SG2,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
21,Ansprechpartner,SG3,,,,,,Kann,
22,Ansprechpartner,SG3,,,,,,Kann,
23,Ansprechpartner,SG3,CTA,,,,,Muss,
24,Ansprechpartner,SG3,CTA,3139,IC,,Informationskontakt,X,Informationskontakt
25,Ansprechpartner,SG3,CTA,3412,,,Name vom Ansprechpartner,X,
26,Kommunikationsverbindung,SG3,,,,,,,
27,Kommunikationsverbindung,SG3,,,,,,Muss,
28,Kommunikationsverbindung,SG3,COM,,,,,Muss,
29,Kommunikationsverbindung,SG3,COM,3148,,,Nummer / Adresse,X,
30,Kommunikationsverbindung,SG3,COM,3155,EM,,Elektronische Post,X [1P0..1],Elektronische Post
31,Kommunikationsverbindung,SG3,COM,3155,FX,,Telefax,X [1P0..1],
32,Kommunikationsverbindung,SG3,COM,3155,TE,,Telefon,X [1P0..1],
33,Kommunikationsverbindung,SG3,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
34,Kommunikationsverbindung,SG3,COM,3155,AL,,Handy,X [1P0..1],
35,MP-ID Empfänger,SG2,,,,,,Muss,
36,MP-ID Empfänger,SG2,,,,,,Muss,
37,MP-ID Empfänger,SG2,NAD,,,,,Muss,
38,MP-ID Empfänger,SG2,NAD,3035,MR,,Nachrichtenempfänger,X,Nachrichtenempfänger
39,MP-ID Empfänger,SG2,NAD,3039,,,MP-ID,X [280],
40,MP-ID Empfänger,SG2,NAD,3055,9,,GS1,X,GS1
41,MP-ID Empfänger,SG2,NAD,3055,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
42,Vorgang,SG4,,,,,,Muss,
43,Vorgang,SG4,,,,,,Muss,
44,Vorgang,SG4,IDE,,,,,Muss,
45,Vorgang,SG4,IDE,7495,24,,Transaktion,X,Transaktion
46,Vorgang,SG4,IDE,7402,,,Vorgangsnummer,X,
47,Verwendung der Daten ab,SG4,,,,,,,
48,Verwendung der Daten ab,SG4,,,,,,Muss [565],
49,Verwendung der Daten ab,SG4,DTM,,,,,Muss [565],
50,Verwendung der Daten ab,SG4,DTM,2005,Z25,,Verwendung der Datenab,X,Verwendung der Datenab
51,Verwendung der Daten ab,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
52,Verwendung der Daten ab,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
53,Verwendung der Daten bis,SG4,,,,,,,
54,Verwendung der Daten bis,SG4,,,,,,Soll [37] ∧[593],
55,Verwendung der Daten bis,SG4,DTM,,,,,Soll [37] ∧[593],
56,Verwendung der Daten bis,SG4,DTM,2005,Z26,,Verwendung der Datenbis,X,Verwendung der Datenbis
57,Verwendung der Daten bis,SG4,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1] ∧[528],
58,Verwendung der Daten bis,SG4,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
59,Transaktionsgrund,SG4,,,,,,,
60,Transaktionsgrund,SG4,,,,,,Muss [2061],
61,Transaktionsgrund,SG4,STS,,,,,Muss [2061],
62,Transaktionsgrund,SG4,STS,9015,7,,Transaktionsgrund,X,Transaktionsgrund
63,Transaktionsgrund,SG4,STS,9013,ZP0,,Stammdatensynchronisation Beginn derAggregationsverantwortung,X [613],Stammdatensynchronisation Beginn derAggregationsverantwortung
64,Transaktionsgrund,SG4,STS,9013,ZP1,,Stammdatensynchronisation,X,
65,Transaktionsgrund,SG4,STS,9013,ZP2,,Stammdatensynchronisation Korrektur desBeginns derAggregationsverantwortung,X,
66,Transaktionsgrund,SG4,STS,9013,ZR6,,Stammdatensynchronisation Stärkung derBilanzkreistreue,X,[613] Hinweis: Der Code wird verwendet um die Aggregationsverantwort ung einer Marktlokation auf den ÜNB zu übertragen
67,Status der Antwort,SG4,,,,,,,
68,Status der Antwort,SG4,,,,,,,
69,Status der Antwort,SG4,STS,,,,,,
70,Status der Antwort,SG4,STS,9015,E01,,Status der Antwort,,Status der Antwort
71,Status der Antwort,SG4,STS,9013,,,Code des Prüfschritts,,
72,Status der Antwort,SG4,STS,1131,E_0453,,EBD Nr. E_0453,,EBD Nr. E_0453
73,Status der Antwort,SG4,STS,1131,E_0455,,EBD Nr. E_0455,,[156] Wenn SG4 STS+7++ZP1/ ZR6 (Transaktionsgrund: Stammdatensynchronisa tion / -Stärkung der
74,Vorgegebene Verarbeitungsreihenfolge des NB,SG4,,,,,,,
75,Vorgegebene Verarbeitungsreihenfolge des NB,SG4,,,,,,Muss,
76,Vorgegebene Verarbeitungsreihenfolge des NB,SG4,PTY,,,,,Muss,
77,Vorgegebene Verarbeitungsreihenfolge des NB,SG4,PTY,4035,Z01,,VorgegebeneVerarbeitungsreihenfolge des NB,X,VorgegebeneVerarbeitungsreihenfolge des NB
78,Vorgegebene Verarbeitungsreihenfolge des NB,SG4,PTY,4036,,,Verarbeitungsnummer,X,
79,Bemerkung (Feld für allgemeine Hinweise),SG4,,,,,,,
80,Bemerkung (Feld für allgemeine Hinweise),SG4,,,,,,,
81,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,,,,,,
82,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,4451,ACB,,ZusätzlicheInformationen (fürallgemeine Hinweise),,ZusätzlicheInformationen (fürallgemeine Hinweise)
83,Bemerkung (Feld für allgemeine Hinweise),SG4,FTX,4440,,,Text für allgemeine Information,,
84,Marktlokation,SG5,,,,,,Muss [2061],
85,Marktlokation,SG5,,,,,,Muss [2061],
86,Marktlokation,SG5,LOC,,,,,Muss,
87,Marktlokation,SG5,LOC,3227,Z16,,Marktlokation,X,Marktlokation
88,Marktlokation,SG5,LOC,3225,,,ID der Marktlokation,X [950],
89,Tranche,SG5,,,,,,Soll [54] ∧[166] ∧[2061],
90,Tranche,SG5,,,,,,Soll [54] ∧[166] ∧[2061],
91,Tranche,SG5,LOC,,,,,Muss,
92,Tranche,SG5,LOC,3227,Z21,,Tranche,X,Tranche
93,Tranche,SG5,LOC,3225,,,ID der Tranche,X [950],
94,Prüfidentifikator,SG6,,,,,,Muss,
95,Prüfidentifikator,SG6,,,,,,Muss,
96,Prüfidentifikator,SG6,RFF,,,,,Muss,
97,Prüfidentifikator,SG6,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
98,Prüfidentifikator,SG6,RFF,1154,55185,,SDÄ Strom /Stammdatensynchronisation vom NB,X,SDÄ Strom /Stammdatensynchronisation vom NB
99,Prüfidentifikator,SG6,RFF,1154,55186,,SDÄ Strom /Stammdatensynchronisation vom LF,,
100,Prüfidentifikator,SG6,RFF,1154,55187,,SDÄ Strom /Stammdatensynchronisation vom ÜNB,,
101,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,
102,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,
103,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,,
104,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,TN,,Transaktions-Referenznummer,,Transaktions-Referenznummer
105,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,Vorgangsnummer,,
106,Daten der Marktlokation,SG8,,,,,,Muss [2061],
107,Daten der Marktlokation,SG8,,,,,,Muss [2061],
108,Daten der Marktlokation,SG8,SEQ,,,,,Muss,
109,Daten der Marktlokation,SG8,SEQ,1229,Z01,,Daten der Marktlokation,X,Daten der Marktlokation
110,Referenz auf die ID der Marktlokation,SG8,,,,,,,
111,Referenz auf die ID der Marktlokation,SG8,,,,,,Muss,
112,Referenz auf die ID der Marktlokation,SG8,RFF,,,,,Muss,
113,Referenz auf die ID der Marktlokation,SG8,RFF,1153,Z18,,Marktlokation,X,Marktlokation
114,Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,ID der Marktlokation,X [950],
115,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,,,,,,Muss [101]∧ [243],
116,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,,,,,,Muss [101]∧ [243],
117,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,QTY,,,,,Muss,
118,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,QTY,6063,Z10,,Leistung derMarktlokation,X [102],Leistung derMarktlokation
119,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,QTY,6060,,,Menge,X [902],
120,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,QTY,6411,Z16,,kWh/K (Kilowatt-Stunde/Kelvin),X [103],kWh/K (Kilowatt-Stunde/Kelvin)
121,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,QTY,6411,KWH,,Kilowattstunde,X [104],
122,Arbeit / Leistung für tagesparameterabhängige Marktlokation,SG9,QTY,6411,KWT,,Kilowatt,X [105],"[103] Wenn SG9 QTY+265 (Arbeit / Leistung für tagesparameterabhängig e Marktlokation: Veranschlagte Jahresmenge Gesamt) in dieser SG8 vorhanden  
[104] Wenn SG9 QTY+Z08 (Arbeit / Leistung für tagesparameterabhängig e Marktlokation: angepasste elektrische Arbeit nach Anhang D) in dieser SG8 vorhanden  
[105] Wenn SG9 QTY+Z10 (Arbeit / Leistung für tagesparameterabhängig e Marktlokation: Leistung der Marktlokation) in dieser SG8 vorhanden"
123,Veranschlagte Jahresmenge gesamt,SG9,,,,,,Muss [106]∧ ([20] ⊻([54] ∧[332])),
