,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,QUOTES,,Angebot,X,Angebot
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,Entwurfs-Version
4,Nachrichten-Kopfsegment,,UNH,0054,10A,,Ausgabe 2010 - A,X,Ausgabe 2010 - A
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,UN/CEFACT
6,Nachrichten-Kopfsegment,,UNH,0057,1.2,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z57,,Übermittlung von Wertenan ESA,X,Übermittlung von Wertenan ESA
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,Dokumenten-/Nachrichtendatum/-zeit
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
14,Beginn zum (nächstmöglichen Termin),,,,,,,Muss,
15,Beginn zum (nächstmöglichen Termin),,DTM,2005,469,,"Startdatum oder -zeitpunkt, frühestes/r",X,"Startdatum oder -zeitpunkt, frühestes/r"
16,Beginn zum (nächstmöglichen Termin),,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
17,Beginn zum (nächstmöglichen Termin),,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
18,Erforderliche Zeitspanne zur Einrichtung der Übermittlung von Werten ab Bestellung,,,,,,,Kann,
19,Erforderliche Zeitspanne zur Einrichtung der Übermittlung von Werten ab Bestellung,,DTM,2005,279,,Vom Bestelleingangsdatumbis Lieferdatum,X,Vom Bestelleingangsdatumbis Lieferdatum
20,Erforderliche Zeitspanne zur Einrichtung der Übermittlung von Werten ab Bestellung,,DTM,2380,,,Zeitraum,X [908],
21,Erforderliche Zeitspanne zur Einrichtung der Übermittlung von Werten ab Bestellung,,DTM,2379,802,,Monat,X,Monat
22,Erforderliche Zeitspanne zur Einrichtung der Übermittlung von Werten ab Bestellung,,DTM,2379,803,,Woche,X,
23,Erforderliche Zeitspanne zur Einrichtung der Übermittlung von Werten ab Bestellung,,DTM,2379,804,,Tag,X,
24,Gültigkeitsdauer (Bindungsfrist des Angebots),,,,,,,Muss,
25,Gültigkeitsdauer (Bindungsfrist des Angebots),,DTM,2005,273,,Gültigkeitszeitspanne,X,Gültigkeitszeitspanne
26,Gültigkeitsdauer (Bindungsfrist des Angebots),,DTM,2380,,,Zeitraum,X [908],
27,Gültigkeitsdauer (Bindungsfrist des Angebots),,DTM,2379,802,,Monat,X,Monat
28,Gültigkeitsdauer (Bindungsfrist des Angebots),,DTM,2379,803,,Woche,X,
29,Gültigkeitsdauer (Bindungsfrist des Angebots),,DTM,2379,804,,Tag,X,
30,Allgemeine Information (Feld für allgemeine Hinweise),,,,,,,Kann,
31,Allgemeine Information (Feld für allgemeine Hinweise),,FTX,4451,(für allgemeine Hinweise),,,ACB,(für allgemeine Hinweise)
32,Allgemeine Information (Feld für allgemeine Hinweise),,FTX,4440,,,Freier Text,X,
33,Nachrichtennummer der Anfrage,SG1,,,,,,Muss,
34,Nachrichtennummer der Anfrage,SG1,,,,,,Muss,
35,Nachrichtennummer der Anfrage,SG1,RFF,,,,,Muss,
36,Nachrichtennummer der Anfrage,SG1,RFF,1153,AAV,,Nummer der Anfrage,X,Nummer der Anfrage
37,Nachrichtennummer der Anfrage,SG1,RFF,1154,,,Nachrichtennummer,X,
38,Prüfidentifikator,SG1,,,,,,Muss,
39,Prüfidentifikator,SG1,,,,,,Muss,
40,Prüfidentifikator,SG1,RFF,,,,,Muss,
41,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
42,Prüfidentifikator,SG1,RFF,1154,15003,,Angebot zur Anfrage vonWerten für ESA,X,Angebot zur Anfrage vonWerten für ESA
43,Währungsangaben,SG4,,,,,,Muss,
44,Währungsangaben,SG4,,,,,,Muss,
45,Währungsangaben,SG4,CUX,,,,,Muss,
46,Währungsangaben,SG4,CUX,6347,2,,Referenzwährung,X,Referenzwährung
47,Währungsangaben,SG4,CUX,6345,EUR,,Euro,X,Euro
48,Währungsangaben,SG4,CUX,6343,4,,Währung der Rechnung,X,Währung der Rechnung
49,MP-ID Absender,SG11,,,,,,Muss,
50,MP-ID Absender,SG11,,,,,,Muss,
51,MP-ID Absender,SG11,NAD,,,,,Muss,
52,MP-ID Absender,SG11,NAD,3035,,,,MS,
53,MP-ID Absender,SG11,NAD,3039,,,MP-ID,X [39],
54,MP-ID Absender,SG11,NAD,3055,9,,GS1,X,GS1
55,MP-ID Absender,SG11,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
56,Ansprechpartner,SG14,,,,,,Muss,
57,Ansprechpartner,SG14,,,,,,Muss,
58,Ansprechpartner,SG14,CTA,,,,,Muss,
59,Ansprechpartner,SG14,CTA,3139,,,,IC,
60,Ansprechpartner,SG14,CTA,3412,,,Kontakt,X,
61,Kommunikationsverbindung,SG14,,,,,,,
62,Kommunikationsverbindung,SG14,,,,,,Muss,
63,Kommunikationsverbindung,SG14,COM,,,,,Muss,
64,Kommunikationsverbindung,SG14,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
65,Kommunikationsverbindung,SG14,COM,3155,EM,,Elektronische Post,X [1P0..1],Elektronische Post
66,Kommunikationsverbindung,SG14,COM,3155,FX,,Telefax,X [1P0..1],
67,Kommunikationsverbindung,SG14,COM,3155,TE,,Telefon,X [1P0..1],
68,Kommunikationsverbindung,SG14,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
69,Kommunikationsverbindung,SG14,COM,3155,AL,,Handy,X [1P0..1],
70,MP-ID Empfänger,SG11,,,,,,Muss,
71,MP-ID Empfänger,SG11,,,,,,Muss,
72,MP-ID Empfänger,SG11,NAD,,,,,Muss,
73,MP-ID Empfänger,SG11,NAD,3035,,,,MR,
74,MP-ID Empfänger,SG11,NAD,3039,,,MP-ID,X [39],
75,MP-ID Empfänger,SG11,NAD,3055,9,,GS1,X,GS1
76,MP-ID Empfänger,SG11,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
77,Marktlokation bzw. Messlokation,SG11,,,,,,Muss,
78,Marktlokation bzw. Messlokation,SG11,,,,,,Muss,
79,Marktlokation bzw. Messlokation,SG11,NAD,,,,,Muss,
80,Marktlokation bzw. Messlokation,SG11,NAD,3035,,,,DP,
81,Meldepunkt,SG11,,,,,,,
82,Meldepunkt,SG11,,,,,,Muss,
83,Meldepunkt,SG11,LOC,,,,,Muss,
84,Meldepunkt,SG11,LOC,3227,,,,172,
85,Meldepunkt,SG11,LOC,3225,,,Identifikator,X [950] [501] ⊻ [951] [502]⊻ [950] [507],
86,Erforderliches Messprodukt der Marktlokation,SG27,,,,,,Muss [32] ∧ [36] ∧ [2041]∧ [510],
87,Erforderliches Messprodukt der Marktlokation,SG27,,,,,,Muss [32] ∧ [36] ∧ [2041]∧ [510],
88,Erforderliches Messprodukt der Marktlokation,SG27,LIN,,,,,Muss,
89,Erforderliches Messprodukt der Marktlokation,SG27,LIN,1082,,,Positionsnummer,X [911],
90,Erforderliches Messprodukt der Marktlokation,SG27,LIN,1229,Marktlokation,,,Z27,Marktlokation
91,Erforderliches Messprodukt der Marktlokation,SG27,,,,,,,
92,Erforderliches Messprodukt der Marktlokation,SG27,,,,,,Muss,
93,Erforderliches Messprodukt der Marktlokation,SG27,PIA,,,,,Muss,
94,Erforderliches Messprodukt der Marktlokation,SG27,PIA,4347,,,,5,
95,Erforderliches Messprodukt der Marktlokation,SG27,PIA,7140,,,Messprodukt-Code,X [42] ∧ [45],
96,Erforderliches Messprodukt der Marktlokation,SG27,PIA,7143,Z11,,Messprodukt,X,Messprodukt
97,Erforderliche OBIS-Kennzahl der Marktlokation,SG27,,,,,,,
98,Erforderliche OBIS-Kennzahl der Marktlokation,SG27,,,,,,Muss,
99,Erforderliche OBIS-Kennzahl der Marktlokation,SG27,PIA,,,,,Muss,
100,Erforderliche OBIS-Kennzahl der Marktlokation,SG27,PIA,4347,,,,5,
101,Erforderliche OBIS-Kennzahl der Marktlokation,SG27,PIA,7140,,,Erforderliche OBIS-Kennzahl derMarktlokation,X,
102,Erforderliche OBIS-Kennzahl der Marktlokation,SG27,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
103,Geldbetrag,SG29,,,,,,Muss,
104,Geldbetrag,SG29,,,,,,Muss,
105,Geldbetrag,SG29,MOA,,,,,Muss,
106,Geldbetrag,SG29,MOA,5025,203,,Positionsbetrag (ohne USt.),X,Positionsbetrag (ohne USt.)
107,Geldbetrag,SG29,MOA,5004,,,Geldbetrag,X [930],
108,Preisangaben,SG31,,,,,,Muss,
109,Preisangaben,SG31,,,,,,Muss,
110,Preisangaben,SG31,PRI,,,,,Muss,
111,Preisangaben,SG31,PRI,5125,CAL,,Berechnungspreis,X,Berechnungspreis
112,Preisangaben,SG31,PRI,5118,,,"Preis, Betrag",X [912],
113,Preisangaben,SG31,PRI,6411,DAY,,Tag,X,Tag
114,Preisangaben,SG31,PRI,6411,H87,,Stück,X,
115,Erforderliches Messprodukt der Tranche,SG27,,,,,,Muss [32] ∧ [37] ∧ [2041]∧ [510],
116,Erforderliches Messprodukt der Tranche,SG27,,,,,,Muss [32] ∧ [37] ∧ [2041]∧ [510],
117,Erforderliches Messprodukt der Tranche,SG27,LIN,,,,,Muss,
118,Erforderliches Messprodukt der Tranche,SG27,LIN,1082,,,Positionsnummer,X [911],
119,Erforderliches Messprodukt der Tranche,SG27,LIN,1229,der Tranche,,,Z16,der Tranche
120,Erforderliches Messprodukt der Tranche,SG27,,,,,,,
121,Erforderliches Messprodukt der Tranche,SG27,,,,,,Muss,
122,Erforderliches Messprodukt der Tranche,SG27,PIA,,,,,Muss,
123,Erforderliches Messprodukt der Tranche,SG27,PIA,4347,,,,5,
124,Erforderliches Messprodukt der Tranche,SG27,PIA,7140,,,Messprodukt-Code,X [42] ∧ [46],
125,Erforderliches Messprodukt der Tranche,SG27,PIA,7143,Z11,,Messprodukt,X,Messprodukt
126,Erforderliche OBIS-Kennzahl der Tranche,SG27,,,,,,,
127,Erforderliche OBIS-Kennzahl der Tranche,SG27,,,,,,Muss,
128,Erforderliche OBIS-Kennzahl der Tranche,SG27,PIA,,,,,Muss,
129,Erforderliche OBIS-Kennzahl der Tranche,SG27,PIA,4347,,,,5,
130,Erforderliche OBIS-Kennzahl der Tranche,SG27,PIA,7140,,,Erforderliche OBIS-Kennzahl derTranche,X,
131,Erforderliche OBIS-Kennzahl der Tranche,SG27,PIA,7143,SRW,,OBIS-Kennzahl,X,OBIS-Kennzahl
132,Geldbetrag,SG29,,,,,,Muss,
133,Geldbetrag,SG29,,,,,,Muss,
134,Geldbetrag,SG29,MOA,,,,,Muss,
