,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,QUOTES,,Angebot,X,
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,10A,,Ausgabe 2010 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,1.2,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z29,,Abrechnung desMessstellenbetriebs vomMSB an den LF,X,
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Nachrichtendatum,,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
14,Ausführungsdatum,,,,,,,Muss [27],
15,Ausführungsdatum,,DTM,2005,203,,Ausführungsdatum/-zeit,X,
16,Ausführungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
17,Ausführungsdatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
18,Beginn zum (nächstmöglichen Termin),,,,,,,Soll [26] ∧ [28] ∧ [29],
19,Beginn zum (nächstmöglichen Termin),,DTM,2005,469,,"Startdatum oder -zeitpunkt, frühestes/r",X,
20,Beginn zum (nächstmöglichen Termin),,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
21,Beginn zum (nächstmöglichen Termin),,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
22,Produkt-/ Leistungsbeschreibung,,,,,,,Muss,
23,Produkt-/ Leistungsbeschreibung,,IMD,7081,Z33,,Angebot auf BasisPreisblatt,X,
24,Produkt-/ Leistungsbeschreibung,,IMD,7081,Z34,,Individuelles Angebot,X,
25,Nachrichtennummer der Anfrage,SG1,,,,,,Soll [17],
26,Nachrichtennummer der Anfrage,SG1,,,,,,Soll [17],[17] Wenn das Angebot per REQOTE angefragt wurde
27,Nachrichtennummer der Anfrage,SG1,RFF,,,,,Muss,
28,Nachrichtennummer der Anfrage,SG1,RFF,1153,AAV,,Nummer der Anfrage,X,
29,Nachrichtennummer der Anfrage,SG1,RFF,1154,,,Nachrichtennummer,X [505],"[505] Hinweis: Wert aus BGM+Z29 DE1004 der REQOTE, mit der die Anfrage Rechnungsabwicklung erfolgt ist."
30,Prüfidentifikator,SG1,,,,,,Muss,
31,Prüfidentifikator,SG1,,,,,,Muss,
32,Prüfidentifikator,SG1,RFF,,,,,Muss,
33,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
34,Prüfidentifikator,SG1,RFF,1154,15002,,AngebotRechnungsabwicklung MSBüber LF,X,
35,Währungsangaben,SG4,,,,,,Muss [21],
36,Währungsangaben,SG4,,,,,,Muss [21],[21] Wenn IMD++Z34 vorhanden
37,Währungsangaben,SG4,CUX,,,,,Muss,
38,Währungsangaben,SG4,CUX,6347,2,,Referenzwährung,X,
39,Währungsangaben,SG4,CUX,6345,EUR,,Euro,X,
40,Währungsangaben,SG4,CUX,6343,4,,Währung der Rechnung,X,
41,MP-ID Absender,SG11,,,,,,Muss,
42,MP-ID Absender,SG11,,,,,,Muss,
43,MP-ID Absender,SG11,NAD,,,,,Muss,
44,MP-ID Absender,SG11,NAD,3035,Nachrichtenaussteller bzw.,,,MS,
45,MP-ID Absender,SG11,NAD,3039,,,MP-ID,X [39],[39] MP-ID nur aus Sparte Strom
46,MP-ID Absender,SG11,NAD,3055,9,,GS1,X,
47,MP-ID Absender,SG11,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
48,Ansprechpartner,SG14,,,,,,Muss,
49,Ansprechpartner,SG14,,,,,,Muss,
50,Ansprechpartner,SG14,CTA,,,,,Muss,
51,Ansprechpartner,SG14,CTA,3139,,,,IC,
52,Ansprechpartner,SG14,CTA,3412,,,Kontakt,X,
53,Kommunikationsverbindung,SG14,,,,,,,
54,Kommunikationsverbindung,SG14,,,,,,Muss,
55,Kommunikationsverbindung,SG14,COM,,,,,Muss,
56,Kommunikationsverbindung,SG14,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
57,Kommunikationsverbindung,SG14,COM,3155,EM,,Elektronische Post,X [1P0..1],
58,Kommunikationsverbindung,SG14,COM,3155,FX,,Telefax,X [1P0..1],
59,Kommunikationsverbindung,SG14,COM,3155,TE,,Telefon,X [1P0..1],
60,Kommunikationsverbindung,SG14,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
61,Kommunikationsverbindung,SG14,COM,3155,AL,,Handy,X [1P0..1],
62,MP-ID Empfänger,SG11,,,,,,Muss,
63,MP-ID Empfänger,SG11,,,,,,Muss,
64,MP-ID Empfänger,SG11,NAD,,,,,Muss,
65,MP-ID Empfänger,SG11,NAD,3035,,,,MR,
66,MP-ID Empfänger,SG11,NAD,3039,,,MP-ID,X [39],[39] MP-ID nur aus Sparte Strom
67,MP-ID Empfänger,SG11,NAD,3055,9,,GS1,X,
68,MP-ID Empfänger,SG11,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
69,Marktlokation bzw. Messlokation,SG11,,,,,,Muss,
70,Marktlokation bzw. Messlokation,SG11,,,,,,Muss,
71,Marktlokation bzw. Messlokation,SG11,NAD,,,,,Muss,
72,Marktlokation bzw. Messlokation,SG11,NAD,3035,,,,DP,
73,Meldepunkt,SG11,,,,,,,
74,Meldepunkt,SG11,,,,,,Muss,
75,Meldepunkt,SG11,LOC,,,,,Muss,
76,Meldepunkt,SG11,LOC,3227,,,,172,
77,Meldepunkt,SG11,LOC,3225,,,Identifikator,X [950] [501],[501] Hinweis: Verwendung der ID der Marktlokation
78,Positionsdaten,SG27,,,,,,Muss,
79,Positionsdaten,SG27,,,,,,Muss,
80,Positionsdaten,SG27,LIN,,,,,Muss,
81,Positionsdaten,SG27,LIN,1082,,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend"
82,Positionsdaten,SG27,LIN,7140,,,Artikelnummer,X [31],"[31] Es sind nur die Artikelnummern erlaubt, die in der Codeliste der Artikelnummern des BDEW mit dem entsprechenden Prüfidentifikator versehen sind."
83,Positionsdaten,SG27,LIN,7143,Z01,,Artikelnummer,X,
84,Zusätzliche Produktidentifikation,SG27,,,,,,,
85,Zusätzliche Produktidentifikation,SG27,,,,,,Muss [20],
86,Zusätzliche Produktidentifikation,SG27,PIA,,,,,Muss [20],[20] Wenn IMD++Z33 vorhanden
87,Zusätzliche Produktidentifikation,SG27,PIA,4347,,,,1,
88,Zusätzliche Produktidentifikation,SG27,PIA,7140,,,Preisschlüsselstamm,X,
89,Zusätzliche Produktidentifikation,SG27,PIA,7143,Z06,,Preisschlüsselstamm,X,
90,Menge,SG27,,,,,,,
91,Menge,SG27,,,,,,Muss,
92,Menge,SG27,QTY,,,,,Muss,
93,Menge,SG27,QTY,6063,47,,Berechnete (fakturierte)Menge,X,
94,Menge,SG27,QTY,6060,,,Menge,X [908],[908] Format: Mögliche Werte: 1 bis n
95,Menge,SG27,QTY,6411,H87,,Stück,X,
96,zeitliche Mengenangaben,SG27,,,,,,,
97,zeitliche Mengenangaben,SG27,,,,,,Muss [21],
98,zeitliche Mengenangaben,SG27,QTY,,,,,Muss [21],[21] Wenn IMD++Z34 vorhanden
99,zeitliche Mengenangaben,SG27,QTY,6063,136,,Erreichte Menge in demZeitintervall,X,
100,zeitliche Mengenangaben,SG27,QTY,6060,,,Menge,X [908],[908] Format: Mögliche Werte: 1 bis n
101,zeitliche Mengenangaben,SG27,QTY,6411,ANN,,Jahr,X,
102,zeitliche Mengenangaben,SG27,QTY,6411,DAY,,Tag,X,
103,zeitliche Mengenangaben,SG27,QTY,6411,MON,,Monat,X,
104,Geldbetrag,SG29,,,,,,Muss [21],
105,Geldbetrag,SG29,,,,,,Muss [21],[21] Wenn IMD++Z34 vorhanden
106,Geldbetrag,SG29,MOA,,,,,Muss,
107,Geldbetrag,SG29,MOA,5025,203,,Positionsbetrag (ohne USt.),X,
108,Geldbetrag,SG29,MOA,5004,,,Geldbetrag,X [930],[930] Format: max. 2 Nachkommastellen
109,Preisangaben,SG31,,,,,,Muss [21],
110,Preisangaben,SG31,,,,,,Muss [21],[21] Wenn IMD++Z34 vorhanden
111,Preisangaben,SG31,PRI,,,,,Muss,
112,Preisangaben,SG31,PRI,5125,CAL,,Berechnungspreis,X,
113,Preisangaben,SG31,PRI,5118,,,"Preis, Betrag",X [912],[912] Format: max. 6 Nachkommastellen
114,Referenz auf ID weiterer Marktlokationen,SG32,,,,,,Soll [18] ∧ [20],
115,Referenz auf ID weiterer Marktlokationen,SG32,,,,,,Soll [18] ∧ [20],"[18] Wenn Angebot mehrere Marktlokationen abdeckt (AN nutzt mehrere Marktlokationen in einem Gebäude) 
[20] Wenn IMD++Z33 vorhanden"
116,Referenz auf ID weiterer Marktlokationen,SG32,RFF,,,,,Muss,
117,Referenz auf ID weiterer Marktlokationen,SG32,RFF,1153,AVE,,Meldepunkt,X,
118,Referenz auf ID weiterer Marktlokationen,SG32,RFF,1154,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID
119,Abschnitts-Kontrollsegment,,,,,,,Muss,
120,Abschnitts-Kontrollsegment,,UNS,0081,und Summenteil,,,S,
121,Summenbetrag (netto),,,,,,,Muss [21],
122,Summenbetrag (netto),,MOA,5025,97,,Gesamtbetrag desAngebots,X,
123,Summenbetrag (netto),,MOA,5004,,,Geldbetrag,X [930],[930] Format: max. 2 Nachkommastellen
124,Nachrichten-Endesegment,,,,,,,Muss,
125,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
126,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
