,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichtenanfang,,,,,,,Muss,
1,Nachrichtenanfang,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichtenanfang,,UNH,0065,INVOIC,,Rechnung,X,
3,Nachrichtenanfang,,UNH,0052,D,,Entwurfs-Version,X,
4,Nachrichtenanfang,,UNH,0054,06A,,Ausgabe 2006 - A,X,
5,Nachrichtenanfang,,UNH,0051,UN,,UN/CEFACT,X,
6,Nachrichtenanfang,,UNH,0057,2.8,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Rechnungsnummer,,,,,,,Muss,
8,Rechnungsnummer,,BGM,1001,380,,Handelsrechnung,X,
9,Rechnungsnummer,,BGM,1004,,,Dokumentennummer,X [517],[517] Hinweis: Dokumentennummer der PDF- Kapazitätsrechnung
10,Rechnungsnummer,,BGM,1225,,,,79,
11,Nachrichtendatum,,,,,,,Muss,
12,Nachrichtendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
13,Nachrichtendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
14,Nachrichtendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
15,Bearbeitungs-/ Verarbeitungsdatum,,,,,,,Muss,
16,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2005,9,,Bearbeitungs-/Verarbeitungsdatum/-zeit,X,
17,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931],[931] Format: ZZZ = +00
18,Bearbeitungs-/ Verarbeitungsdatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
19,Abrechnungszeitraum Beginn,,,,,,,Muss,
20,Abrechnungszeitraum Beginn,,DTM,2005,155,,"Rechnungsperiode,Beginndatum",X,
21,Abrechnungszeitraum Beginn,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
22,Abrechnungszeitraum Beginn,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
23,Abrechnungszeitraum Ende,,,,,,,Muss,
24,Abrechnungszeitraum Ende,,DTM,2005,156,,"Rechnungsperiode,Endedatum",X,
25,Abrechnungszeitraum Ende,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB2],
26,Abrechnungszeitraum Ende,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,
27,Rechnungstyp,,,,,,,Muss,
28,Rechnungstyp,,IMD,7081,NAP,,Kapazitätsrechnung,X,
29,Meldeinformationen,,,,,,,Soll [4] ,
30,Meldeinformationen,,FTX,4451,,,,REG,
31,Meldeinformationen,,FTX,4441,RCH,,Reverse Charge gemäß§13b UStG /Steuerschuldnerschaft desLeistungsempfängers,X,
32,Prüfidentifikator,SG1,,,,,,Muss,
33,Prüfidentifikator,SG1,,,,,,Muss,
34,Prüfidentifikator,SG1,RFF,,,,,Muss,
35,Prüfidentifikator,SG1,RFF,1153,Z13,,Prüfidentifikator,X,
36,Prüfidentifikator,SG1,RFF,1154,31010,,Kapazitätsrechnung,X,
37,Name und Anschrift des Nachrichtensenders,SG2,,,,,,Muss,
38,Name und Anschrift des Nachrichtensenders,SG2,,,,,,Muss,
39,Name und Anschrift des Nachrichtensenders,SG2,NAD,,,,,Muss,
40,Name und Anschrift des Nachrichtensenders,SG2,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,
41,Name und Anschrift des Nachrichtensenders,SG2,NAD,3039,,,MP-ID,X [46],[46] Nur MP-ID aus Sparte Gas
42,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,9,,GS1,X,
43,Name und Anschrift des Nachrichtensenders,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
44,Name und Anschrift des Nachrichtensenders,SG2,NAD,3036,,,Beteiligter,X,
45,Name und Anschrift des Nachrichtensenders,SG2,NAD,3042,,,Straße und Hausnummer oderPostfach,S [7],[7] Sofern keine Großkundenpostleitzahl verwendet wird
46,Name und Anschrift des Nachrichtensenders,SG2,NAD,3164,,,Ort,M,
47,Name und Anschrift des Nachrichtensenders,SG2,NAD,3251,,,"Postleitzahl, Code",X,
48,Name und Anschrift des Nachrichtensenders,SG2,NAD,3207,,,"Ländername, Code",X,
49,"Steuernummer, Umsatzsteuer-ID",SG3,,,,,,Muss,
50,"Steuernummer, Umsatzsteuer-ID",SG3,,,,,,Muss,
51,"Steuernummer, Umsatzsteuer-ID",SG3,RFF,,,,,Muss,
52,"Steuernummer, Umsatzsteuer-ID",SG3,RFF,1153,VA,,Umsatzsteueridentifikationsnummer,X,
53,"Steuernummer, Umsatzsteuer-ID",SG3,RFF,1153,FC,,Steuernummer,X [6],[6] Wenn SG2 NAD+MR DE3207 = „DE“
54,"Steuernummer, Umsatzsteuer-ID",SG3,RFF,1154,,,"Referenz, Identifikation",X,
55,Ansprechpartner,SG5,,,,,,Kann,
56,Ansprechpartner,SG5,,,,,,Kann,
57,Ansprechpartner,SG5,CTA,,,,,Muss,
58,Ansprechpartner,SG5,CTA,3139,,,,IC,
59,Ansprechpartner,SG5,CTA,3412,,,Kontakt,X,
60,Kommunikationsverbindung,SG5,,,,,,,
61,Kommunikationsverbindung,SG5,,,,,,Muss,
62,Kommunikationsverbindung,SG5,COM,,,,,Muss,
63,Kommunikationsverbindung,SG5,COM,3148,,,"Kommunikationsadresse,Identifikation",X,
64,Kommunikationsverbindung,SG5,COM,3155,EM,,Elektronische Post,X [1P0..1],
65,Name und Anschrift des Nachrichtenempfängers,SG2,,,,,,Muss,
66,Name und Anschrift des Nachrichtenempfängers,SG2,,,,,,Muss,
67,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,,,,,Muss,
68,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3035,,,,MR,
69,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3039,,,MP-ID,X [46],[46] Nur MP-ID aus Sparte Gas
70,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3055,9,,GS1,X,
71,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3055,332,,"DE, DVGW Service &Consult GmbH",X,
72,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3036,,,Beteiligter,X,
73,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3042,,,Straße und Hausnummer oderPostfach,S [7],[7] Sofern keine Großkundenpostleitzahl verwendet wird
74,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3164,,,Ort,M,
75,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3251,,,"Postleitzahl, Code",X,
76,Name und Anschrift des Nachrichtenempfängers,SG2,NAD,3207,,,"Ländername, Code",X,
77,"Steuernummer, Umsatzsteuer-ID",SG3,,,,,,Muss [5]Soll [4],
78,"Steuernummer, Umsatzsteuer-ID",SG3,,,,,,Muss [5]Soll [4],"[4] Wenn Steuerschuldnerschaft des Leistungsempfängers vorliegt 
[5] Wenn SG2 NAD+MR DE3207 <> „DE“"
79,"Steuernummer, Umsatzsteuer-ID",SG3,RFF,,,,,Muss,
80,"Steuernummer, Umsatzsteuer-ID",SG3,RFF,1153,VA,,Umsatzsteueridentifikationsnummer,X,
81,"Steuernummer, Umsatzsteuer-ID",SG3,RFF,1153,FC,,Steuernummer,X [6],[6] Wenn SG2 NAD+MR DE3207 = „DE“
82,"Steuernummer, Umsatzsteuer-ID",SG3,RFF,1154,,,"Referenz, Identifikation",X,
83,Währungsangaben,SG7,,,,,,Muss,
84,Währungsangaben,SG7,,,,,,Muss,
85,Währungsangaben,SG7,CUX,,,,,Muss,
86,Währungsangaben,SG7,CUX,6347,2,,Referenzwährung,X,
87,Währungsangaben,SG7,CUX,6345,EUR,,Euro,X,
88,Währungsangaben,SG7,CUX,6343,4,,Währung der Rechnung,X,
89,Zahlungsbedingungen,SG8,,,,,,Muss,
90,Zahlungsbedingungen,SG8,,,,,,Muss,
91,Zahlungsbedingungen,SG8,PYT,,,,,Muss,
92,Zahlungsbedingungen,SG8,PYT,4279,,,,3,
93,Fälligkeitsdatum,SG8,,,,,,,
94,Fälligkeitsdatum,SG8,,,,,,Muss,
95,Fälligkeitsdatum,SG8,DTM,,,,,Muss,
96,Fälligkeitsdatum,SG8,DTM,2005,265,,Fälligkeitsdatum,X,
97,Fälligkeitsdatum,SG8,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [UB1],
