Segmentname_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,Unnamed: 0_FV2310,Änderung,changed_entries,Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Unnamed: 0_FV2404
Nachrichten-Kopfsegment,,UNH,,,,,,Muss,,0,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichten-Kopfsegment,,UNH,,00003,,,,Muss,,0
Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,,1,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichten-Kopfsegment,,UNH,0062,00003,,,Nachrichten-Referenznummer,X,,1
Nachrichten-Kopfsegment,,UNH,0065,,UTILMD,,Netzanschluss- Stammdaten,X,,2,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichten-Kopfsegment,,UNH,0065,00003,UTILMD,,Netzanschluss- Stammdaten,X,,2
Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,,3,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichten-Kopfsegment,,UNH,0052,00003,D,,Entwurfs-Version,X,,3
Nachrichten-Kopfsegment,,UNH,0054,,11A,,Ausgabe 2011 - A,X,,4,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichten-Kopfsegment,,UNH,0054,00003,11A,,Ausgabe 2011 - A,X,,4
Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,,5,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichten-Kopfsegment,,UNH,0051,00003,UN,,UN/CEFACT,X,,5
Nachrichten-Kopfsegment,,UNH,0057,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,,S1.1,X,,6,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404|Beschreibung_FV2310|Beschreibung_FV2404,Nachrichten-Kopfsegment,,UNH,0057,00003,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,,S1.1a,X,,6
Beginn der Nachricht,,BGM,,,,,,Muss,,7,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn der Nachricht,,BGM,,00004,,,,Muss,,7
Beginn der Nachricht,,BGM,1001,,E03,,Änderungsmeldungen,X,,8,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn der Nachricht,,BGM,1001,00004,E03,,Änderungsmeldungen,X,,8
Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,,9,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn der Nachricht,,BGM,1004,00004,,,Dokumentennummer,X,,9
Nachrichtendatum,,DTM,,,,,,Muss,,10,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichtendatum,,DTM,,00005,,,,Muss,,10
Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,11,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichtendatum,,DTM,2005,00005,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,11
Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",12,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichtendatum,,DTM,2380,00005,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",12
Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,13,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichtendatum,,DTM,2379,00005,303,,CCYYMMDDHHMMZZZ,X,,13
MP-ID Absender,SG2,,,,,,,Muss,,14,,,MP-ID Absender,SG2,,,,,,,Muss,,14
MP-ID Absender,SG2,NAD,,,,,,Muss,,15,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,MP-ID Absender,SG2,NAD,,00008,,,,Muss,,15
MP-ID Absender,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,16,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,MP-ID Absender,SG2,NAD,3035,00008,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,16
MP-ID Absender,SG2,NAD,3039,,,,MP-ID,X,,17,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,MP-ID Absender,SG2,NAD,3039,00008,,,MP-ID,X,,17
MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,,18,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,MP-ID Absender,SG2,NAD,3055,00008,9,,GS1,X,,18
Ansprechpartner,SG3,,,,,,,Kann,,19,,,Ansprechpartner,SG3,,,,,,,Kann,,19
Ansprechpartner,SG3,CTA,,,,,,Muss,,20,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ansprechpartner,SG3,CTA,,00009,,,,Muss,,20
Ansprechpartner,SG3,CTA,3139,,IC,,Informationskontakt,X,,21,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ansprechpartner,SG3,CTA,3139,00009,IC,,Informationskontakt,X,,21
Ansprechpartner,SG3,CTA,3412,,,,Name vom Ansprechpartner,X,,22,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ansprechpartner,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,,22
Kommunikationsverbindung,SG3,COM,,,,,,Muss,,23,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Kommunikationsverbindung,SG3,COM,,00010,,,,Muss,,23
Kommunikationsverbindung,SG3,COM,3148,,,,Nummer / Adresse,X,,24,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404|Bedingungsausdruck_FV2310|Bedingungsausdruck_FV2404|Bedingung_FV2310|Bedingung_FV2404,Kommunikationsverbindung,SG3,COM,3148,00010,,,Nummer / Adresse,X (([939] [321]) ∨ ([940] [322])) ∧ [514],"[321] Wenn im DE3155 in demselben COM der Code EM vorhanden ist
[322] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist
[514] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen",24
Kommunikationsverbindung,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],,25,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Kommunikationsverbindung,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],,25
Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,26,,,Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,26
Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,27,,,Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,27
Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,28,,,Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,28
Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],,29,,,Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],,29
MP-ID Empfänger,SG2,,,,,,,Muss,,30,,,MP-ID Empfänger,SG2,,,,,,,Muss,,30
MP-ID Empfänger,SG2,NAD,,,,,,Muss,,31,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,MP-ID Empfänger,SG2,NAD,,00011,,,,Muss,,31
MP-ID Empfänger,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,,32,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,MP-ID Empfänger,SG2,NAD,3035,00011,MR,,Nachrichtenempfänger,X,,32
MP-ID Empfänger,SG2,NAD,3039,,,,MP-ID,X [280],[280] Nur MP-ID aus Sparte Strom,33,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,MP-ID Empfänger,SG2,NAD,3039,00011,,,MP-ID,X [280],[280] Nur MP-ID aus Sparte Strom,33
MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,,34,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,MP-ID Empfänger,SG2,NAD,3055,00011,9,,GS1,X,,34
MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,35,,,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,35
Vorgang,SG4,,,,,,,Muss,,36,,,Vorgang,SG4,,,,,,,Muss,,36
Vorgang,SG4,IDE,,,,,,Muss,,37,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Vorgang,SG4,IDE,,00020,,,,Muss,,37
Vorgang,SG4,IDE,7495,,24,,Transaktion,X,,38,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Vorgang,SG4,IDE,7495,00020,24,,Transaktion,X,,38
Vorgang,SG4,IDE,7402,,,,Vorgangsnummer,X,,39,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Vorgang,SG4,IDE,7402,00020,,,Vorgangsnummer,X,,39
"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,,,,,,Muss,,40,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,,00027,,,,Muss,,40
"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2005,,157,,"Gültigkeit, Beginndatum",X,,41,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2005,00027,157,,"Gültigkeit, Beginndatum",X,,41
"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,42,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2380,00027,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,42
"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,43,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2379,00027,303,,CCYYMMDDHHMMZZZ,X,,43
Transaktionsgrund,SG4,STS,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,44,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Transaktionsgrund,SG4,STS,,00037,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,44
Transaktionsgrund,SG4,STS,9015,,7,,Transaktionsgrund,X,,45,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Transaktionsgrund,SG4,STS,9015,00037,7,,Transaktionsgrund,X,,45
Transaktionsgrund,SG4,STS,9013,,E03,,Wechsel,X,,46,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Transaktionsgrund,SG4,STS,9013,00037,E03,,Wechsel,X,,46
Transaktionsgrund,SG4,STS,9013,,ZE3,,Stammdatenänderung,X,,47,,,Transaktionsgrund,SG4,STS,9013,,ZE3,,Stammdatenänderung,X,,47
Status der Antwort,SG4,STS,,,,,,Muss [249],[249] Innerhalb eines SG4 IDE müssen alle DE1131 der SG4 STS+E01 den identischen Wert enthalten ,48,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Status der Antwort,SG4,STS,,00039,,,,Muss [249],[249] Innerhalb eines SG4 IDE müssen alle DE1131 der SG4 STS+E01 den identischen Wert enthalten ,48
Status der Antwort,SG4,STS,9015,,E01,,Status der Antwort,X,,49,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Status der Antwort,SG4,STS,9015,00039,E01,,Status der Antwort,X,,49
Status der Antwort,SG4,STS,9013,,,,Code des Prüfschritts,X,,50,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Status der Antwort,SG4,STS,9013,00039,,,Code des Prüfschritts,X,,50
Status der Antwort,SG4,STS,1131,,Codeliste Strom Nr. S_0091,,S_0091,X,,51,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Status der Antwort,SG4,STS,1131,00039,Codeliste Strom Nr. S_0091,,S_0091,X,,51
Marktlokation,SG5,,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,52,,,Marktlokation,SG5,,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,52
Marktlokation,SG5,LOC,,,,,,Muss,,53,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Marktlokation,SG5,LOC,,00051,,,,Muss,,53
Marktlokation,SG5,LOC,3227,,Z16,,Marktlokation,X,,54,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Marktlokation,SG5,LOC,3227,00051,Z16,,Marktlokation,X,,54
Marktlokation,SG5,LOC,3225,,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,55,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Marktlokation,SG5,LOC,3225,00051,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,55
Tranche,SG5,,,,,,,Soll [166] ∧ [601],"[166] Wenn vorhanden
[601] Hinweis: Es ist die ID der Marktlokation und alle Identifikatoren der Messlokationen anzugeben. Sowie wenn vorhanden die Tranche/n der Marklokation",56,,,Tranche,SG5,,,,,,,Soll [166] ∧ [601],"[166] Wenn vorhanden
[601] Hinweis: Es ist die ID der Marktlokation und alle Identifikatoren der Messlokationen anzugeben. Sowie wenn vorhanden die Tranche/n der Marklokation",56
Tranche,SG5,LOC,,,,,,Muss,,57,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Tranche,SG5,LOC,,00054,,,,Muss,,57
Tranche,SG5,LOC,3227,,Z21,,Tranche,X,,58,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Tranche,SG5,LOC,3227,00054,Z21,,Tranche,X,,58
Tranche,SG5,LOC,3225,,,,ID der Tranche,X [950],[950] Format: Marktlokations-ID,59,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Tranche,SG5,LOC,3225,00054,,,ID der Tranche,X [950],[950] Format: Marktlokations-ID,59
Messlokation,SG5,,,,,,,Muss [601],[601] Hinweis: Es ist die ID der Marktlokation und alle Identifikatoren der Messlokationen anzugeben. Sowie wenn vorhanden die Tranche/n der Marklokation,60,,,Messlokation,SG5,,,,,,,Muss [601],[601] Hinweis: Es ist die ID der Marktlokation und alle Identifikatoren der Messlokationen anzugeben. Sowie wenn vorhanden die Tranche/n der Marklokation,60
Messlokation,SG5,LOC,,,,,,Muss,,61,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Messlokation,SG5,LOC,,00055,,,,Muss,,61
Messlokation,SG5,LOC,3227,,Z17,,Messlokation,X,,62,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Messlokation,SG5,LOC,3227,00055,Z17,,Messlokation,X,,62
Messlokation,SG5,LOC,3225,,,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung,63,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Messlokation,SG5,LOC,3225,00055,,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung,63
Prüfidentifikator,SG6,,,,,,,Muss,,64,,,Prüfidentifikator,SG6,,,,,,,Muss,,64
Prüfidentifikator,SG6,RFF,,,,,,Muss,,65,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Prüfidentifikator,SG6,RFF,,00057,,,,Muss,,65
Prüfidentifikator,SG6,RFF,1153,,Z13,,Prüfidentifikator,X,,66,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Prüfidentifikator,SG6,RFF,1153,00057,Z13,,Prüfidentifikator,X,,66
Prüfidentifikator,SG6,RFF,1154,,55076,,HKNR / Antwort auf Stammdatenänderung,X,,67,,,Prüfidentifikator,SG6,RFF,1154,,55076,,HKNR / Antwort auf Stammdatenänderung,X,,67
Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,Muss,,68,,,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,,,,,,,Muss,,68
Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,,,,,Muss,,69,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,,00058,,,,Muss,,69
Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,,TN,,Transaktions- Referenznummer,X,,70,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1153,00058,TN,,Transaktions- Referenznummer,X,,70
Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,,,,Vorgangsnummer,X,,71,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Referenz Vorgangsnummer (aus Anfragenachricht),SG6,RFF,1154,00058,,,Vorgangsnummer,X,,71
Daten der Marktlokation,SG8,,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,72,,,Daten der Marktlokation,SG8,,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,72
Daten der Marktlokation,SG8,SEQ,,,,,,Muss,,73,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Daten der Marktlokation,SG8,SEQ,,00103,,,,Muss,,73
Daten der Marktlokation,SG8,SEQ,1229,,Z01,,Daten der Marktlokation,X,,74,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Daten der Marktlokation,SG8,SEQ,1229,00103,Z01,,Daten der Marktlokation,X,,74
Referenz auf die ID der Marktlokation,SG8,RFF,,,,,,Muss,,75,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Referenz auf die ID der Marktlokation,SG8,RFF,,00104,,,,Muss,,75
Referenz auf die ID der Marktlokation,SG8,RFF,1153,,Z18,,Marktlokation,X,,76,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Referenz auf die ID der Marktlokation,SG8,RFF,1153,00104,Z18,,Marktlokation,X,,76
Referenz auf die ID der Marktlokation,SG8,RFF,1154,,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,77,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Referenz auf die ID der Marktlokation,SG8,RFF,1154,00104,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,77
Zugeordnete Marktpartner,SG10,,,,,,,Muss [300],[300] Wenn SG8 SEQ+Z15 (Daten der Tranche) nicht vorhanden,78,,,Zugeordnete Marktpartner,SG10,,,,,,,Muss [300],[300] Wenn SG8 SEQ+Z15 (Daten der Tranche) nicht vorhanden,78
Zugeordnete Marktpartner,SG10,CCI,,,,,,Muss,,79,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Zugeordnete Marktpartner,SG10,CCI,,00111,,,,Muss,,79
Zugeordnete Marktpartner,SG10,CCI,7037,,ZB3,,Zugeordneter Marktpartner,X,,80,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Zugeordnete Marktpartner,SG10,CCI,7037,00111,ZB3,,Zugeordneter Marktpartner,X,,80
Lieferant,SG10,CAV,,,,,,Muss,,81,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Lieferant,SG10,CAV,,00113,,,,Muss,,81
Lieferant,SG10,CAV,7111,,Z89,,LF,X,,82,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Lieferant,SG10,CAV,7111,00113,Z89,,LF,X,,82
Lieferant,SG10,CAV,1131,,,,MP-ID,X [611],"[611] Hinweis: Wenn das Unternehmen NB die Aufgaben der Marktrolle LF wahrnimmt, ist die MP-ID des Unternehmens NB in der Marktrolle LF anzugeben",83,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Lieferant,SG10,CAV,1131,00113,,,MP-ID,X [611],"[611] Hinweis: Wenn das Unternehmen NB die Aufgaben der Marktrolle LF wahrnimmt, ist die MP-ID des Unternehmens NB in der Marktrolle LF anzugeben",83
