,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,,,,,,,Muss,
1,Nutzdaten-Kopfsegment,,UNB,,00002,,,,Muss,
2,Nutzdaten-Kopfsegment,,UNB,0001,00002,UNOC,,UN/ECE-Zeichensatz C,X,
3,Nutzdaten-Kopfsegment,,UNB,0002,00002,3,,Version 3,X,
4,Nutzdaten-Kopfsegment,,UNB,0004,00002,,,MP-ID Absender,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,00002,14,,GS1,X,
6,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
7,Nutzdaten-Kopfsegment,,UNB,0010,00002,,,MP-ID Empfänger,X,
8,Nutzdaten-Kopfsegment,,UNB,0007,00002,14,,GS1,X,
9,Nutzdaten-Kopfsegment,,UNB,0007,,500,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
10,Nutzdaten-Kopfsegment,,UNB,0017,00002,,,Datum der Erstellung,X,
11,Nutzdaten-Kopfsegment,,UNB,0019,00002,,,Uhrzeit der Erstellung,X,
12,Nutzdaten-Kopfsegment,,UNB,0020,00002,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
13,Nutzdaten-Kopfsegment,,UNB,0026,00002,Zählerstand,,,VL,
14,Nachrichtenkopfsegment,,,,,,,,Muss,
15,Nachrichtenkopfsegment,,UNH,,00003,,,,Muss,
16,Nachrichtenkopfsegment,,UNH,0062,00003,,,Nachrichten-Referenznummer,X,
17,Nachrichtenkopfsegment,,UNH,0065,00003,MSCON,,Bericht über den Verbrauch,X,
18,Nachrichtenkopfsegment,,UNH,0065,,S,,messbarer Dienstleistungen,,
19,Nachrichtenkopfsegment,,UNH,0052,00003,D,,Entwurfs-Version,X,
20,Nachrichtenkopfsegment,,UNH,0054,00003,04B,,Ausgabe 2004 - B,X,
21,Nachrichtenkopfsegment,,UNH,0051,00003,UN,,UN/CEFACT,X,
22,Nachrichtenkopfsegment,,UNH,0057,00003,2.4d,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
23,Beginn der Nachricht,,,,,,,,Muss,
24,Beginn der Nachricht,,BGM,,00004,,,,Muss,
25,Beginn der Nachricht,,BGM,1001,00004,7,,Prozessdatenbericht,X,
26,Beginn der Nachricht,,BGM,1004,00004,,,Dokumentennummer,X,
27,Beginn der Nachricht,,BGM,1225,00004,,,,9,
28,Nachrichtendatum,,,,,,,,Muss,
29,Nachrichtendatum,,DTM,,00005,,,,Muss,
30,Nachrichtendatum,,DTM,2005,00005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
31,Nachrichtendatum,,DTM,2380,00005,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
32,Nachrichtendatum,,DTM,2379,00005,303,,CCYYMMDDHHMMZZZ,X,
33,Referenzangaben,SG1,,,,,,,Soll [1] ∧ [538],
34,Referenzangaben,SG1,,,,,,,Soll [1] ∧ [538],[1] Sofern per ORDERS
35,Referenzangaben,SG1,RFF,,00006,,,,Muss,
36,Referenzangaben,SG1,RFF,1153,00006,AGI,,Beantragungsnummer,X,
37,Referenzangaben,SG1,RFF,1154,00006,,,Referenznummer,X ([67] ∧ ([529] ∨ [553])),"[67] Wenn es sich um die Referenz auf eine ORDERS handelt 
[529] Hinweis: Wert aus BGM+7 DE1004 der ORDERS mit der die Anforderung von Messwerten erfolgt ist. 
[553] Hinweis: Wert aus BGM+Z34 DE1004 der ORDERS mit der die Reklamation von Werten erfolgt ist"
38,Prüfidentifikator,SG1,,,,,,,Muss,
39,Prüfidentifikator,SG1,,,,,,,Muss,
40,Prüfidentifikator,SG1,RFF,,00008,,,,Muss,
41,Prüfidentifikator,SG1,RFF,1153,00008,Z13,,Prüfidentifikator,X,
42,Prüfidentifikator,SG1,RFF,1154,00008,13017,,Messw. Zählerstand(Strom),X,
43,MP-ID Absender,SG2,,,,,,,Muss,
44,MP-ID Absender,SG2,,,,,,,Muss,
45,MP-ID Absender,SG2,NAD,,00009,,,,Muss,
46,MP-ID Absender,SG2,NAD,3035,00009,Nachrichtenaussteller bzw.-absender,,,MS,
47,MP-ID Absender,SG2,NAD,3039,00009,,,MP-ID,X [117],[117] Nur MP-ID aus Sparte Strom
48,MP-ID Absender,SG2,NAD,3055,00009,9,,GS1,X,
49,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
50,Ansprechpartner,SG4,,,,,,,Kann,
51,Ansprechpartner,SG4,,,,,,,Kann,
52,Ansprechpartner,SG4,CTA,,00010,,,,Muss,
53,Ansprechpartner,SG4,CTA,3139,00010,,,,IC,
54,Ansprechpartner,SG4,CTA,3412,00010,,,Abteilung oder Bearbeiter,X,
55,Kommunikationsverbindung,SG4,,,,,,,,
56,Kommunikationsverbindung,SG4,,,,,,,Muss,
57,Kommunikationsverbindung,SG4,COM,,00011,,,,Muss,
58,Kommunikationsverbindung,SG4,COM,3148,00011,,,"Kommunikationsadresse,Identifikation",X (([939] [142]) ∨ ([940][143])) ∧ [576],"[142] wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[143] wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[576] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und ."
59,Kommunikationsverbindung,SG4,COM,3155,00011,TE,,Telefon,X [1P0..1],
60,Kommunikationsverbindung,SG4,COM,3155,,EM,,E-Mail,X [1P0..1],
61,Kommunikationsverbindung,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
62,Kommunikationsverbindung,SG4,COM,3155,,AL,,Handy,X [1P0..1],
63,Kommunikationsverbindung,SG4,COM,3155,,FX,,Telefax,X [1P0..1],
64,MP-ID Empfänger,SG2,,,,,,,Muss,
65,MP-ID Empfänger,SG2,,,,,,,Muss,
66,MP-ID Empfänger,SG2,NAD,,00012,,,,Muss,
67,MP-ID Empfänger,SG2,NAD,3035,00012,,,,MR,
68,MP-ID Empfänger,SG2,NAD,3039,00012,,,MP-ID,X [117],[117] Nur MP-ID aus Sparte Strom
69,MP-ID Empfänger,SG2,NAD,3055,00012,9,,GS1,X,
70,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
71,Abschnitts-Kontrollsegment,,,,,,,,Muss,
72,Abschnitts-Kontrollsegment,,UNS,,00013,,,,Muss,
73,Abschnitts-Kontrollsegment,,UNS,0081,00013,Positionsteil,,,D,
74,Name und Adresse,SG5,,,,,,,Muss [2001],
75,Name und Adresse,SG5,,,,,,,Muss [2001],[2001] Segmentgruppe ist nur einmal je UNH anzugeben
76,Name und Adresse,SG5,NAD,,00014,,,,Muss,
77,Name und Adresse,SG5,NAD,3035,00014,,,,DP,
78,Identifikationsangabe,SG6,,,,,,,Muss,
79,Identifikationsangabe,SG6,,,,,,,Muss,
80,Identifikationsangabe,SG6,LOC,,00016,,,,Muss,
81,Identifikationsangabe,SG6,LOC,3227,00016,,,,172,
82,Identifikationsangabe,SG6,LOC,3225,00016,,,Bezeichnung,M [131] ∧ ([951] ∧ [510]),"[131] wenn RFF+AGK (Konfigurations-ID) nicht vorhanden 
[510] Hinweis: Verwendung der ID der Messlokation 
[951] Format: Zählpunktbezeichnung"
83,Gerätenummer,SG7,,,,,,,Muss [131],
84,Gerätenummer,SG7,,,,,,,Muss [131],[131] wenn RFF+AGK (Konfigurations-ID) nicht vorhanden
85,Gerätenummer,SG7,RFF,,00022,,,,Muss,
86,Gerätenummer,SG7,RFF,1153,00022,MG,,Gerätenummer,X,
87,Gerätenummer,SG7,RFF,1154,00022,,,Gerätenummer,X,
88,Konfigurations-ID,SG7,,,,,,,Muss [35] ∧ [132],
