,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,,,,,,Muss,
1,Nutzdaten-Kopfsegment,,UNB,0001,UNOC,,UN/ECE-Zeichensatz C,X,
2,Nutzdaten-Kopfsegment,,UNB,0002,3,,Version 3,X,
3,Nutzdaten-Kopfsegment,,UNB,0004,,,MP-ID Absender,X,
4,Nutzdaten-Kopfsegment,,UNB,0007,14,,GS1,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,502,,"DE, DVGW Service &Consult GmbH",X,
6,Nutzdaten-Kopfsegment,,UNB,0010,,,MP-ID Empfänger,X,
7,Nutzdaten-Kopfsegment,,UNB,0007,14,,GS1,X,
8,Nutzdaten-Kopfsegment,,UNB,0007,502,,"DE, DVGW Service &Consult GmbH",X,
9,Nutzdaten-Kopfsegment,,UNB,0017,,,Datum der Erstellung,X,
10,Nutzdaten-Kopfsegment,,UNB,0019,,,Uhrzeit der Erstellung,X,
11,Nutzdaten-Kopfsegment,,UNB,0020,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
12,Nutzdaten-Kopfsegment,,UNB,0026,EM,,Energiemenge,,
13,Nutzdaten-Kopfsegment,,UNB,0026,VL,,"Verrechnungsliste,Zählerstand",X,
14,Nachrichtenkopfsegment,,,,,,,Muss,
15,Nachrichtenkopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
16,Nachrichtenkopfsegment,,UNH,0065,MSCON,,Bericht über den,X,
17,Nachrichtenkopfsegment,,UNH,0065,S,,Verbrauch messbarerDienstleistungen,,
18,Nachrichtenkopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
19,Nachrichtenkopfsegment,,UNH,0054,04B,,Ausgabe 2004 - B,X,
20,Nachrichtenkopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
21,Nachrichtenkopfsegment,,UNH,0057,2.4c,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
22,Beginn der Nachricht,,,,,,,Muss,
23,Beginn der Nachricht,,BGM,1001,7,,Prozessdatenbericht,X,
24,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
25,Beginn der Nachricht,,BGM,1225,9,,Original,X,
26,Nachrichtendatum,,,,,,,Muss,
