,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,00001,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,00001,ORDERS,,Bestellung,X,
3,Nachrichten-Kopfsegment,,UNH,0052,00001,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,00001,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,00001,1.4,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,00002,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,00002,Z51,,Sperrung,,
9,Beginn der Nachricht,,BGM,1001,,Z52,,Entsperrung,X,
10,Beginn der Nachricht,,BGM,1004,00002,,,Dokumentennummer,X,
11,Nachrichtendatum,,DTM,,00003,,,,Muss,
12,Nachrichtendatum,,DTM,2005,00003,137,,Dokumenten-/Nachrichtendatum/-zeit,X,
13,Nachrichtendatum,,DTM,2380,00003,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt. 
[931] Format: ZZZ = +00"
14,Nachrichtendatum,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
15,Ausführungsdatum,,DTM,,00004,,,,,"[55] Wenn DTM+469 nicht vorhanden 
[533] Hinweis: Gerichtsvollzieher hat Termin vorgegeben"
16,Ausführungsdatum,,DTM,2005,00004,203,,Ausführungsdatum/-zeit,,
17,Ausführungsdatum,,DTM,2380,00004,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[931] Format: ZZZ = +00
18,Ausführungsdatum,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,,
19,Beginn zum (nächstmöglichen Termin),,DTM,,00007,,,,,[56] Wenn DTM+203 nicht vorhanden
20,Beginn zum (nächstmöglichen Termin),,DTM,2005,00007,469,,"Startdatum oder -zeitpunkt, frühestes/r",,
21,Beginn zum (nächstmöglichen Termin),,DTM,2380,00007,,,"Datum oder Uhrzeit oderZeitspanne, Wert",,[931] Format: ZZZ = +00
22,Beginn zum (nächstmöglichen Termin),,DTM,2379,00007,303,,CCYYMMDDHHMMZZZ,,
23,Produkt-/ Leistungsbeschreibung,,IMD,,00009,,,,Muss,
24,Produkt-/ Leistungsbeschreibung,,IMD,7081,00009,Z53,,innerhalb der Arbeitszeit,X,
25,Produkt-/ Leistungsbeschreibung,,IMD,7081,,Z54,,auch außerhalb derArbeitszeit,X,
26,Prüfidentifikator,SG1,,,,,,,Muss,
27,Prüfidentifikator,SG1,RFF,,00020,,,,Muss,
28,Prüfidentifikator,SG1,RFF,1153,00020,Z13,,Prüfidentifikator,X,
29,Prüfidentifikator,SG1,RFF,1154,00020,17115,,Sperrauftrag,,
30,Prüfidentifikator,SG1,RFF,1154,,17116,,Anfrage Sperrung,,
31,Prüfidentifikator,SG1,RFF,1154,,17117,,Entsperrauftrag,X,
32,MP-ID Absender,SG2,,,,,,,Muss,
33,MP-ID Absender,SG2,NAD,,00021,,,,Muss,
34,MP-ID Absender,SG2,NAD,3035,00021,MS,,Dokumenten-/Nachrichtenausstellerbzw. -absender,X,
35,MP-ID Absender,SG2,NAD,3039,00021,,,MP-ID,X,
36,MP-ID Absender,SG2,NAD,3055,00021,9,,GS1,X,
37,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW(Bundesverband derEnergie- undWasserwirtschaft e.V.)",X,
38,MP-ID Absender,SG2,NAD,3055,,332,,"DE, DVGW Service &Consult GmbH",X,
39,Ansprechpartner,SG5,,,,,,,Muss,
40,Ansprechpartner,SG5,CTA,,00022,,,,Muss,
41,Ansprechpartner,SG5,CTA,3139,00022,IC,,Informationskontakt,X,
42,Ansprechpartner,SG5,CTA,3412,00022,,,Kontakt,X,
43,Kommunikationsverbindung,SG5,COM,,00023,,,,Muss,
44,Kommunikationsverbindung,SG5,COM,3148,00023,,,"Kommunikationsadresse,Identifikation",X (([939][147]) ∨([940][148])) ∧[567],"[147] wenn im DE3155 in demselben COM der Code EM vorhanden ist 
[148] wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist 
[567] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden 
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten 
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen"
45,Kommunikationsverbindung,SG5,COM,3155,00023,EM,,Elektronische Post,X [1P0..1],
46,Kommunikationsverbindung,SG5,COM,3155,,FX,,Telefax,X [1P0..1],
47,Kommunikationsverbindung,SG5,COM,3155,,TE,,Telefon,X [1P0..1],
