,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,IFTSTA,,Multimodaler Statusbericht,X,Multimodaler Statusbericht
3,Nachrichten-Kopfsegment,,UNH,0052,D,,Entwurfs-Version,X,Entwurfs-Version
4,Nachrichten-Kopfsegment,,UNH,0054,18A,,Ausgabe 2018 - A,X,Ausgabe 2018 - A
5,Nachrichten-Kopfsegment,,UNH,0051,UN,,UN/CEFACT,X,UN/CEFACT
6,Nachrichten-Kopfsegment,,UNH,0057,2.0d,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung
7,Beginn der Nachricht,,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,Z03,,MaBiS Meldung(en),X,MaBiS Meldung(en)
9,Beginn der Nachricht,,BGM,1004,,,Dokumentennummer,X,
10,Dokumentendatum,,,,,,,Muss,
11,Dokumentendatum,,DTM,2005,137,,Dokumenten-/Nachrichtendatum/-zeit,X,Dokumenten-/Nachrichtendatum/-zeit
12,Dokumentendatum,,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [494],
13,Dokumentendatum,,DTM,2379,303,,CCYYMMDDHHMMZZZ,X,CCYYMMDDHHMMZZZ
14,MP-ID Empfänger,SG1,,,,,,Muss,
15,MP-ID Empfänger,SG1,,,,,,Muss,
16,MP-ID Empfänger,SG1,NAD,,,,,Muss,
17,MP-ID Empfänger,SG1,NAD,3035,,,,MR,
18,MP-ID Empfänger,SG1,NAD,3039,,,MP-ID,X [27],
19,MP-ID Empfänger,SG1,NAD,3055,9,,GS1,X,GS1
20,MP-ID Empfänger,SG1,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
21,MP-ID Absender,SG1,,,,,,Muss,
22,MP-ID Absender,SG1,,,,,,Muss,
23,MP-ID Absender,SG1,NAD,,,,,Muss,
24,MP-ID Absender,SG1,NAD,3035,Nachrichtenaussteller bzw.-absender,,,MS,Nachrichtenaussteller bzw.-absender
25,MP-ID Absender,SG1,NAD,3039,,,MP-ID,X [27],
26,MP-ID Absender,SG1,NAD,3055,9,,GS1,X,GS1
27,MP-ID Absender,SG1,NAD,3055,293,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
28,Ansprechpartner,SG2,,,,,,Kann,
29,Ansprechpartner,SG2,,,,,,Kann,
30,Ansprechpartner,SG2,CTA,,,,,Muss,
31,Ansprechpartner,SG2,CTA,3139,,,,IC,
32,Ansprechpartner,SG2,CTA,3412,,,Kontakt,X,
33,Kommunikationsverbindung,SG2,,,,,,,
34,Kommunikationsverbindung,SG2,,,,,,Muss,
35,Kommunikationsverbindung,SG2,COM,,,,,Muss,
36,Kommunikationsverbindung,SG2,COM,3148,,,Nummer / E-Mail Adresse,X,
37,Kommunikationsverbindung,SG2,COM,3155,EM,,E-Mail,X [1P0..1],E-Mail
38,Kommunikationsverbindung,SG2,COM,3155,FX,,Telefax,X [1P0..1],
39,Kommunikationsverbindung,SG2,COM,3155,TE,,Telefon,X [1P0..1],
40,Kommunikationsverbindung,SG2,COM,3155,AJ,,weiteres Telefon,X [1P0..1],
41,Kommunikationsverbindung,SG2,COM,3155,AL,,Handy,X [1P0..1],
42,Einzelheiten zu Equipment,SG4,,,,,,Muss,
43,Einzelheiten zu Equipment,SG4,,,,,,Muss,
44,Einzelheiten zu Equipment,SG4,EQD,,,,,Muss,
45,Einzelheiten zu Equipment,SG4,EQD,8053,,,,Z01,
46,Einzelheiten zu Equipment,SG4,EQD,8260,,,Vorgangsnummer,X [911],
47,Prüfidentifikator,SG4,,,,,,,
48,Prüfidentifikator,SG4,,,,,,Muss,
49,Prüfidentifikator,SG4,RFF,,,,,Muss,
50,Prüfidentifikator,SG4,RFF,1153,Z13,,Prüfidentifikator,X,Prüfidentifikator
51,Prüfidentifikator,SG4,RFF,1154,21002,,MaBiS / Abweisung vomBIKO an NB/ÜNB,X,MaBiS / Abweisung vomBIKO an NB/ÜNB
52,Versionsangabe der betrachteten Summenzeitreihe,SG4,,,,,,,
53,Versionsangabe der betrachteten Summenzeitreihe,SG4,,,,,,Muss,
54,Versionsangabe der betrachteten Summenzeitreihe,SG4,RFF,,,,,Muss,
55,Versionsangabe der betrachteten Summenzeitreihe,SG4,RFF,1153,AUU,,Referenz auf eine Zeitreihe,X,Referenz auf eine Zeitreihe
56,Versionsangabe der betrachteten Summenzeitreihe,SG4,RFF,1154,,,Version der Summenzeitreihe,X,
57,Meldepunkt,SG6,,,,,,Muss,
58,Meldepunkt,SG6,,,,,,Muss,
59,Meldepunkt,SG6,LOC,,,,,Muss,
60,Meldepunkt,SG6,LOC,3227,,,,172,
61,Meldepunkt,SG6,LOC,3225,,,Identifikator,X [951] [504],
62,Betrachtungszeitintervall,SG6,,,,,,,
63,Betrachtungszeitintervall,SG6,,,,,,Muss,
64,Betrachtungszeitintervall,SG6,DTM,,,,,Muss,
65,Betrachtungszeitintervall,SG6,DTM,2005,492,,"Bilanzierungsdatum, -zeit,-periode",X,"Bilanzierungsdatum, -zeit,-periode"
66,Betrachtungszeitintervall,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X,
67,Betrachtungszeitintervall,SG6,DTM,2379,610,,CCYYMM,X,CCYYMM
68,Zeitpunkt der Statusvergabe,SG6,,,,,,,
69,Zeitpunkt der Statusvergabe,SG6,,,,,,Muss,
70,Zeitpunkt der Statusvergabe,SG6,DTM,,,,,Muss,
71,Zeitpunkt der Statusvergabe,SG6,DTM,2005,334,,"Statusveränderung,Datum/Zeit",X,"Statusveränderung,Datum/Zeit"
72,Zeitpunkt der Statusvergabe,SG6,DTM,2380,,,"Datum oder Uhrzeit oderZeitspanne, Wert",X [931] [495],
73,Zeitpunkt der Statusvergabe,SG6,DTM,2379,304,,CCYYMMDDHHMMSSZZZ,X,CCYYMMDDHHMMSSZZZ
74,Abweisung der Summenzeitreihe,SG7,,,,,,Muss,
75,Abweisung der Summenzeitreihe,SG7,,,,,,Muss,
76,Abweisung der Summenzeitreihe,SG7,STS,,,,,Muss,
77,Abweisung der Summenzeitreihe,SG7,STS,9015,Z02,,Abweisung derSummenzeitreihe,X,Abweisung derSummenzeitreihe
78,Abweisung der Summenzeitreihe,SG7,STS,9013,,,Code des Prüfschritts,X,
79,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0008,,EBD Nr. E_0008,X,EBD Nr. E_0008
80,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0023,,EBD Nr. E_0023,X,
81,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0029,,EBD Nr. E_0029,X,
82,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0036,,EBD Nr. E_0036,X,
83,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0038,,EBD Nr. E_0038,X,
84,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0073,,EBD Nr. E_0073,X,
85,Abweisung der Summenzeitreihe,SG7,STS,1131,E_0080,,EBD Nr. E_0080,X,
86,Nachrichten-Endesegment,,,,,,,Muss,
87,Nachrichten-Endesegment,,UNT,0074,,,Anzahl der Segmente in einerNachricht,X,
88,Nachrichten-Endesegment,,UNT,0062,,,Nachrichten-Referenznummer,X,
