,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,UTILTS,,Netznutzungszeiten- Nachricht,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,18A,,Ausgabe 2018 - A,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.1b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,Z78,,Übersicht Schaltzeitdefinitionen,X,
9,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
10,Nachrichtendatum,,DTM,,,,,,Muss,
11,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
12,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.  
[931] Format: ZZZ = +00"
13,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
14,MP-ID Absender,SG2,,,,,,,Muss,
15,MP-ID Absender,SG2,NAD,,,,,,Muss,
16,MP-ID Absender,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,
17,MP-ID Absender,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
18,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
19,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW",X,
20,Ansprechpartner,SG3,,,,,,,Kann,
21,Ansprechpartner,SG3,CTA,,,,,,Muss,
22,Ansprechpartner,SG3,CTA,3139,,IC,,Informationskontakt,X,
23,Ansprechpartner,SG3,CTA,3412,,,,Name vom Ansprechpartner,X,
24,Kommunikationsverbindung,SG3,COM,,,,,,Muss,
25,Kommunikationsverbindung,SG3,COM,3148,,,,Nummer / Adresse,X,
26,Kommunikationsverbindung,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],
27,Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
28,Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
29,Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
30,Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],
31,MP-ID Empfänger,SG2,,,,,,,Muss,
32,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
33,MP-ID Empfänger,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
34,MP-ID Empfänger,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
35,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
36,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
37,Vorgang,SG5,,,,,,,Muss [2001],[2001] Segment bzw. Segmentgruppe ist genau einmal anzugeben
38,Vorgang,SG5,IDE,,,,,,Muss,
39,Vorgang,SG5,IDE,7495,,24,,Transaktion,X,
40,Vorgang,SG5,IDE,7402,,,,Vorgangsnummer,X,
41,Gültig ab,SG5,DTM,,,,,,Muss,
42,Gültig ab,SG5,DTM,2005,,157,,"Gültigkeit, Beginndatum",X,
43,Gültig ab,SG5,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [508] ∧ [UB1],"[506] Hinweis: Zeitpunkt, ab dem die Übersicht der Zählzeitdefinitionen gültig ist  
[508] Hinweis: Zeitpunkt, ab dem die Übersicht der"
44,Gültig ab,SG5,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
45,Versionsangabe,SG5,DTM,,,,,,Muss,
46,Versionsangabe,SG5,DTM,2005,,293,,Fertigstellungsdatum/- zeit,X,
47,Versionsangabe,SG5,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
48,Versionsangabe,SG5,DTM,2379,,304,,CCYYMMDDHHMMSSZZZ,X,
49,Status der Nutzung von Definitionen,SG5,STS,,,,,,Muss,
50,Status der Nutzung von Definitionen,SG5,STS,9015,,Z36,,Nutzung von Definitionen,X,
51,Status der Nutzung von Definitionen,SG5,STS,4405,,Z45,,Definitionen werden verwendet,X,
52,Status der Nutzung von Definitionen,SG5,STS,4405,,Z46,,Definitionen werdennicht verwendet,X,
53,Prüfidentifikator,SG6,,,,,,,Muss,
54,Prüfidentifikator,SG6,RFF,,,,,,Muss,
55,Prüfidentifikator,SG6,RFF,1153,,Z13,,Prüfidentifikator,X,
56,Prüfidentifikator,SG6,RFF,1154,,25006,,Übersicht Schaltzeitdefinitionen,X,
57,Referenz auf Reklamation,SG6,,,,,,,Soll [26],[26] sofern per ORDERS reklamiert
58,Referenz auf Reklamation,SG6,RFF,,,,,,Muss,
59,Referenz auf Reklamation,SG6,RFF,1153,,AGI,,Beantragungsnummer,X,
60,Referenz auf Reklamation,SG6,RFF,1154,,,,"Referenz, Identifikation",X [504],[504] Hinweis: Wert aus BGM+Z55 DE1004 der ORDERS mit der die
61,Schaltzeitdefinition,SG8,,,,,,,Muss [24],[24] Wenn SG5 STS+Z36+Z45 (Definitionen werden verwendet) vorhanden
62,Schaltzeitdefinition,SG8,SEQ,,,,,,Muss,
63,Schaltzeitdefinition,SG8,SEQ,1229,,Z69,,Schaltzeitdefinition,X,
64,Code der Schaltzeitdefinition,SG9,,,,,,,Muss,
65,Code der Schaltzeitdefinition,SG9,CCI,,,,,,Muss,
66,Code der Schaltzeitdefinition,SG9,CCI,7059,,Z52,,Code der Schaltzeitdefinition,X,
