,Segmentname,Segmentgruppe,Segment,Datenelement,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nutzdaten-Kopfsegment,,,,,,,Muss,
1,Nutzdaten-Kopfsegment,,UNB,0001,UNOC,,UN/ECE-Zeichensatz C,X,
2,Nutzdaten-Kopfsegment,,UNB,0002,3,,Version 3,X,
3,Nutzdaten-Kopfsegment,,UNB,0004,,,MP-ID Absender,X,
4,Nutzdaten-Kopfsegment,,UNB,0007,14,,GS1,X,
5,Nutzdaten-Kopfsegment,,UNB,0007,500,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
6,Nutzdaten-Kopfsegment,,UNB,0007,502,,"DE, DVGW Service &Consult GmbH",X,
7,Nutzdaten-Kopfsegment,,UNB,0010,,,MP-ID Empfänger,X,
8,Nutzdaten-Kopfsegment,,UNB,0007,14,,GS1,X,
9,Nutzdaten-Kopfsegment,,UNB,0007,500,,"DE, BDEW (Bundesverbandder Energie- undWasserwirtschaft e.V.)",X,
10,Nutzdaten-Kopfsegment,,UNB,0007,502,,"DE, DVGW Service &Consult GmbH",X,
11,Nutzdaten-Kopfsegment,,UNB,0017,,,Datum der Erstellung,X,
12,Nutzdaten-Kopfsegment,,UNB,0019,,,Uhrzeit der Erstellung,X,
13,Nutzdaten-Kopfsegment,,UNB,0020,,,Datenaustauschreferenz,X [918],"[918] Format: Zeichen aus dem über UNOC definierten Zeichensatz, wobei von den Buchstaben nur Großbuchstaben erlaubt sind."
14,Nutzdaten-Kopfsegment,,UNB,0026,Zählerstand,,,EMVL,
15,Nachrichtenkopfsegment,,,,,,,Muss,
16,Nachrichtenkopfsegment,,UNH,0062,,,Nachrichten-Referenznummer,X,
17,Nachrichtenkopfsegment,,UNH,0065,MSCON,,Bericht über den Verbrauch,X,
18,Nachrichtenkopfsegment,,UNH,0065,S,,messbarer Dienstleistungen,,
19,Nachrichtenkopfsegment,,UNH,0052,D,,Entwurfs-Version,X,
20,Nachrichtenkopfsegment,,UNH,0054,04B,,Ausgabe 2004 - B,X,
21,Nachrichtenkopfsegment,,UNH,0051,UN,,UN/CEFACT,X,
22,Nachrichtenkopfsegment,,UNH,0057,2.4a,,Versionsnummer derzugrundeliegendenBDEW-Nachrichtenbeschreibung,X,
23,Beginn der Nachricht,,,,,,,Muss,
24,Beginn der Nachricht,,BGM,1001,7,,Prozessdatenbericht,X,
