,Segmentname,Segmentgruppe,Segment,Datenelement,Segment ID,Code,Qualifier,Beschreibung,Bedingungsausdruck,Bedingung
0,Nachrichten-Kopfsegment,,UNH,,,,,,Muss,
1,Nachrichten-Kopfsegment,,UNH,0062,,,,Nachrichten-Referenznummer,X,
2,Nachrichten-Kopfsegment,,UNH,0065,,PARTIN,,Partnerstammdaten,X,
3,Nachrichten-Kopfsegment,,UNH,0052,,D,,Entwurfs-Version,X,
4,Nachrichten-Kopfsegment,,UNH,0054,,20B,,Ausgabe 2020 - B,X,
5,Nachrichten-Kopfsegment,,UNH,0051,,UN,,UN/CEFACT,X,
6,Nachrichten-Kopfsegment,,UNH,0057,,1.0a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
7,Beginn der Nachricht,,BGM,,,,,,Muss,
8,Beginn der Nachricht,,BGM,1001,,10,,Partnerstammdaten,X,
9,Beginn der Nachricht,,BGM,1004,,,,Dokumentennummer,X,
10,Beginn der Nachricht,,BGM,1373,,11,,Dokument nicht verfügbar,S [9],[9] Wenn die Kommunikationsdaten vom Absender nicht mehr aktiv sind.
11,Nachrichtendatum,,DTM,,,,,,Muss,
12,Nachrichtendatum,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
13,Nachrichtendatum,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931][494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
14,Nachrichtendatum,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
15,Prüfidentifikator,SG1,,,,,,,Muss,
16,Prüfidentifikator,SG1,RFF,,,,,,Muss,
17,Prüfidentifikator,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
18,Prüfidentifikator,SG1,RFF,1154,,37001,,Übermittlung Kommunikationsdaten des NB,X,
19,Versionsnummer,SG1,RFF,,,,,,Muss,
20,Versionsnummer,SG1,RFF,1153,,AGK,,Anwendungsreferenznu mmer,X,
21,Versionsnummer,SG1,RFF,1056,,,,Versionsnummer,X [908],[908] Format: Mögliche Werte: 1 bis n
22,Gültig Ab,SG1,DTM,,,,,,Soll [4],[4] Wenn Vorgängerversion vorhanden
23,Gültig Ab,SG1,DTM,2005,,157,,"Gültigkeit, Beginndatum",X,
24,Gültig Ab,SG1,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
25,Gültig Ab,SG1,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
26,Vorgängerversion,SG1,RFF,,,,,,Soll [4],[4] Wenn Vorgängerversion vorhanden
27,Vorgängerversion,SG1,RFF,1153,,ACW,,Referenznummer einer vorangegangenen Nachricht,X,
28,Vorgängerversion,SG1,RFF,1056,,,,Versionsnummer,X [908],[908] Format: Mögliche Werte: 1 bis n
29,MP-ID Absender,SG2,,,,,,,Muss,
30,MP-ID Absender,SG2,NAD,,,,,,Muss,
31,MP-ID Absender,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,
32,MP-ID Absender,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
33,MP-ID Absender,SG2,NAD,3055,,9,,GS1,X,
34,MP-ID Absender,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
35,Ansprechpartner,SG3,,,,,,,Kann,
36,Ansprechpartner,SG3,CTA,,,,,,Muss,
37,Ansprechpartner,SG3,CTA,3139,,IC,,Informationskontakt,X,
38,Ansprechpartner,SG3,CTA,3412,,,,Name vom Ansprechpartner,X,
39,Kommunikationsverbindung,SG3,COM,,,,,,Muss,
40,Kommunikationsverbindung,SG3,COM,3148,,,,Nummer / Adresse,X (([939][6]) ∨ ([940][7])) ∧ [502],"[6] wenn im DE3155 im demselben COM der Code EM vorhanden ist
[7] wenn im DE3155 im demselben COM der Code TE / FX / AJ / AL vorhanden ist
[502] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
41,Kommunikationsverbindung,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],
42,Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
43,Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
44,Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
45,Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],
46,MP-ID Empfänger,SG2,,,,,,,Muss,
47,MP-ID Empfänger,SG2,NAD,,,,,,Muss,
48,MP-ID Empfänger,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
49,MP-ID Empfänger,SG2,NAD,3039,,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
50,MP-ID Empfänger,SG2,NAD,3055,,9,,GS1,X,
51,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
52,Abschnitts-Kontrollsegment,,UNS,,,,,,Muss,
53,Abschnitts-Kontrollsegment,,UNS,0081,,D,,Trennung von Kopf- und Positionsteil,X,
54,Name und Adresse des Unternehmens,SG4,,,,,,,Muss [10],[10] Wenn BGM DE1373 = 11 (Dokument nicht verfügbar) nicht vorhanden
55,Name und Adresse des Unternehmens,SG4,NAD,,,,,,Muss,
56,Name und Adresse des Unternehmens,SG4,NAD,3035,,DDM,,Netzbetreiber,X,
57,Name und Adresse des Unternehmens,SG4,NAD,3036,,,,Name,X,
58,Name und Adresse des Unternehmens,SG4,NAD,3045,,Z02,,Struktur der Firmenbezeichnung,X,
59,Name und Adresse des Unternehmens,SG4,NAD,3042,,,,Straße und Hausnummer oder Postfach,X,
60,Name und Adresse des Unternehmens,SG4,NAD,3164,,,,Ort,X,
